"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.9","1230","1237","16301","16301","16301","True","-2.1","none","62.95","9.22","69.84","42.5","43","96.9","54.42","True","10.775","8.7762","8.9068","0.1306","355494944186.7322","byte/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1395","1392.3","1387","1395","15268.3","810","16301","True","-2.7","none","66.22","6.62","73.6","42.5","43","93.3","56.87","True","10.251","8.1128","8.2282","0.1153","384563743899.0127","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","66.14","6.63","75.75","42.6","43","93.1","56.76","True","9.708","7.6475","7.7435","0.096","407962875002.0474","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","15194.5","810","16301","True","-7","none","72.29","6.84","81.57","43.5","45","89.9","60.77","True","9.169","7.2313","7.3345","0.1032","431446266429.6362","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","78.87","7.89","90.93","45.8","47","93","66.85","True","9.186","6.9268","7.0398","0.113","450412695884.3691","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15109.4","810","16301","True","-8","none","85.24","8.25","98.7","47.9","49","92.3","70.79","True","8.633","6.8862","6.9881","0.1019","453066903062.4199","byte/s","True","13","16","0x0000000000000001;0x0000000000000000"
"2167","2138.2","2137","2145","16301","16301","16301","True","-28.8","none","87.69","16.39","98.57","49.6","51","95.3","74.26","True","9.207","6.9899","7.0814","0.0915","446347099398.7901","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2317","2266.7","2265","2280","16301","16301","16301","False","-50.3","below","85.58","8.34","99.39","50.7","52","92.3","72.73","True","9.185","6.9857","7.0959","0.1102","446615987789.46185","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2475","2437.6","2437","2445","16301","16301","16301","False","-37.4","below","89.71","24.53","100.97","52.3","53","97.8","75.6","True","9.185","6.9934","7.096","0.1026","446118808590.294","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2564.2","2557","2602","16316.4","16301","16501","False","-60.8","below","88.01","8.99","101.33","51.2","52","92.5","74.69","True","9.183","6.9935","7.0822","0.0887","446115555273.0537","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2766.5","2760","2767","16301","16301","16301","True","-15.5","none","92.34","32.9","102.52","50.8","51","100","78.4","True","9.183","6.9977","7.0886","0.0909","445850403661.8389","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","95.21","10.8","109.9","50.2","51","94.8","81.01","True","9.183","6.9829","7.0856","0.1027","446793729051.2539","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","3015","3015","3015","15109.4","810","16301","False","-75","below","99.5","10.26","114.62","50.5","52","92.3","84.71","True","9.161","6.9814","7.0917","0.1103","446886230912.0947","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
