"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","43.41","20.91","44.65","43.8","44","98.9","39.61","True","21.04","18.0797","18.3332","0.2535","2865203132693.19","FLOP/s","True","34","39","0x0000000000000001;0x0000000000000000"
"1395","1392.9","1387","1395","16301","16301","16301","True","-2.1","none","46.34","21.89","47.97","43.7","44","98.1","41.83","True","18.86","16.0329","16.2852","0.2523","3230990611968.866","FLOP/s","True","30","35","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1542","1537","1545","16301","16301","16301","True","-3","none","49.22","22.8","50.9","43.9","44","100","43.97","True","17.222","14.4728","14.6887","0.2159","3579264670965.9355","FLOP/s","True","27","32","0x0000000000000001;0x0000000000000000"
"1702","1698.5","1695","1702","16301","16301","16301","True","-3.5","none","53.26","21.08","55.75","44.5","45","98.2","46.86","True","15.679","13.1345","13.3331","0.1985","3943963571458.8745","FLOP/s","True","24","29","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","58.12","26.93","60.28","45","46","100","50.48","True","14.572","12.0752","12.2355","0.1602","4289944367760.8105","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","62.24","27.91","65.2","45.6","46","97.5","53.34","True","13.464","11.1562","11.3096","0.1534","4643329344535.292","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","70.49","21.7","74.33","47.2","48","99.2","60.09","True","12.907","10.3294","10.4913","0.1619","5015033678816.584","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","84.83","38.07","88.78","49.2","50","100","70.88","True","11.846","9.669","9.7922","0.1233","5357566831307.763","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","100.29","59.24","104.3","51.9","53","98.4","83.1","True","11.328","9.0531","9.1828","0.1297","5722015923973.683","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2616.6","2610","2617","16301","16301","16301","True","-8.4","none","101.86","41.19","108.85","52.2","54","100","83.09","True","10.767","8.6385","8.7696","0.131","5996627259528.717","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","111.16","14.73","123.83","54.8","56","97.4","95.02","True","10.226","8.0494","8.1657","0.1164","6435534590159.679","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15268.3","810","16301","True","-7","none","127.71","10.3","142.76","57.1","60","92.9","108.21","True","9.694","7.6586","7.7704","0.1118","6763886616968.276","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"3090","2978.8","2962","3000","16301","16301","16301","False","-111.2","below","128.99","14.91","144.21","57.9","60","93.3","109.4","True","9.739","7.5563","7.6454","0.0891","6855500395340.121","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
