"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","15845.4","810","16301","True","-1.2","none","50.49","7.45","54.09","47.8","48","95.3","47.13","True","20.461","18.0536","18.3082","0.2546","4678313774613.054","FLOP/s","True","34","38","0x0000000000000001;0x0000000000000000"
"1395","1392.6","1387","1395","15784.6","810","16301","True","-2.4","none","55.76","6.72","59.47","47.7","48","96.3","51.5","True","18.323","16.0186","16.247","0.2284","5272661385783.911","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1545","1537.6","1537","1545","15747.8","810","16301","True","-7.4","none","59.27","6.76","64.57","47.5","48","94.3","54.19","True","16.722","14.4636","14.6517","0.1881","5839518236268.489","FLOP/s","True","28","31","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","65.15","12.99","69.65","47.9","49","98.5","58.91","True","15.647","13.1244","13.3526","0.2282","6435378458166.253","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1852","1844","1822","1845","16301","16301","16301","True","-8","none","67.26","6.93","73.79","48","49","94","60.74","True","14.507","12.0552","12.2271","0.1719","7006171744429.739","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","71.16","6.96","78.52","48.7","50","94.4","63.57","True","13.441","11.1329","11.3011","0.1682","7586553022373.494","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","83.92","7.49","92.83","49.9","51","93.5","73.94","True","12.363","10.3115","10.4634","0.1519","8190927740163.216","FLOP/s","True","20","23","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","97.96","15.51","107.06","52.6","54","99.4","86.03","True","11.845","9.6685","9.8236","0.1551","8735599164402.203","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","114.37","21.89","126.31","55.1","57","97.8","99.63","True","11.329","9.0426","9.1875","0.1449","9340274539731.133","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2616.1","2602","2617","15389.8","810","16301","True","-8.9","none","117.61","8.26","132.93","55.7","58","92.2","101.28","True","10.799","8.62","8.7523","0.1323","9798179637741.127","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","134.34","9.2","153.56","58.3","61","93.5","115.67","True","10.207","8.0366","8.1344","0.0978","10509499841899.066","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","160","51.53","177.6","62.2","65","97.4","135.02","True","9.696","7.6507","7.7506","0.0999","11039566227488.197","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"3090","2969.6","2962","2992","16301","16301","16301","False","-120.4","below","157.3","12.02","179.32","62.4","65","94.4","134.22","True","9.736","7.563","7.6742","0.1112","11167637932894.033","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
