"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.9","1230","1237","16301","16301","16301","True","-1.1","none","76.61","12.32","84.17","47.6","48","94.2","68.58","True","12.362","10.0027","10.1301","0.1274","3405157234078.373","FLOP/s","True","19","23","0x0000000000000001;0x0000000000000000"
"1395","1387","1387","1387","16301","16301","16301","True","-8","none","80","13.02","87.97","47.5","48","94.9","70.56","True","11.336","9.2986","9.4374","0.1388","3662983216318.2583","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","81.73","18.85","89.22","47.5","48","94.9","72.3","True","11.356","9.1106","9.2459","0.1353","3738588480604.105","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","81.8","19.12","88.88","47.4","48","95.3","72.17","True","11.341","9.1998","9.3452","0.1453","3702322902947.264","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"1852","1844.6","1837","1845","15440.4","810","16301","True","-7.4","none","77.81","13.07","89.2","46.9","48","90.3","68.63","True","11.316","9.2441","9.392","0.1479","3684572931004.405","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15389.8","810","16301","True","-8","none","82.91","14.79","92.96","47.3","48","93.4","72.8","True","10.818","8.7042","8.843","0.1388","3913126683788.21","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","94.1","19.98","104.8","48.5","50","95.4","82.26","True","10.251","8.161","8.2982","0.1372","4173620396967.145","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15268.3","810","16301","True","-7","none","99.78","16.51","115.47","49.7","51","89.9","85.93","True","9.706","7.7857","7.8848","0.0991","4374756677473.3037","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2475","2466","2460","2467","16301","16301","16301","True","-9","none","113.75","21.16","127.76","51.6","53","94.9","98.8","True","9.736","7.6578","7.7571","0.0992","4447830715126.998","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2625","2583.6","2580","2610","15636.7","7001","16301","False","-41.4","below","112.66","19.74","128.21","51.9","54","92.1","98.03","True","9.757","7.6625","7.7635","0.101","4445123063951.089","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15681","7001","16301","True","-7","none","122.2","21.58","138.07","53.5","55","92.6","105.43","True","9.658","7.6152","7.7151","0.1","4472734683369.835","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2932","2911.1","2910","2925","15636.7","7001","16301","True","-20.9","none","134.17","23.9","148.46","54.9","57","90","116.58","True","9.746","7.5985","7.712","0.1135","4482539047065.674","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","2965.9","2962","2992","16301","16301","16301","False","-124.1","below","130.09","24.06","148.64","55.1","57","92.1","113.48","True","9.681","7.5977","7.7041","0.1064","4483003186584.741","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
