"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.7","1230","1237","16301","16301","16301","True","-2.3","none","59.16","7.7","65.5","44.7","45","97.3","51.69","True","11.342","9.5277","9.6756","0.1479","201133810112.9038","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"1395","1393.1","1387","1395","16301","16301","16301","True","-1.9","none","61.7","10.17","67.45","43.8","44","98.1","53.5","True","10.801","8.9916","9.1157","0.1241","213125393465.7366","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1545","1542.5","1537","1545","16301","16301","16301","True","-2.5","none","62.98","15.22","68.62","43.8","44","98.4","54.72","True","10.81","8.7264","8.8581","0.1317","219603075584.53348","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1702","1697.1","1680","1702","15332.8","810","16301","True","-4.9","none","59.8","6.65","69.4","43.1","44","93.8","52.25","True","10.759","8.6186","8.7349","0.1163","222349400137.57428","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1852","1844.4","1815","1852","16301","16301","16301","True","-7.6","none","62.82","8.84","69.78","42.9","44","97.8","54.88","True","10.749","8.5334","8.669","0.1356","224568621018.89563","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15268.3","810","16301","True","-8","none","63.14","7.14","71.54","42.7","43","93.3","54.7","True","10.247","8.1205","8.2639","0.1434","235988559793.9436","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","68.44","6.98","77.66","43.4","44","93.6","58.28","True","9.702","7.6685","7.7761","0.1076","249896373954.46246","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15194.5","810","16301","True","-7","none","75.57","7.25","85.36","43.9","45","87.9","63.52","True","9.179","7.4004","7.5116","0.1112","258952948546.67975","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","82.54","7.94","93.62","45.1","46","93.1","69.48","True","9.154","7.2455","7.3496","0.1042","264488176770.02405","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2595.5","2595","2602","15194.5","810","16301","True","-29.5","none","78.63","8.41","94.13","45.1","46","91.2","66.28","True","9.18","7.2101","7.3159","0.1057","265784894393.05527","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","88.86","13.76","99.87","46.3","47","92.5","74.78","True","9.148","7.1172","7.2089","0.0918","269256282566.63565","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2932","2924.4","2917","2925","16301","16301","16301","True","-7.6","none","93.55","10.02","106.64","47","48","94.2","79.32","True","9.207","7.0643","7.1831","0.1188","271271099838.27887","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2985.5","2985","2992","16301","16301","16301","False","-104.5","below","94.97","25.35","106.95","47.5","49","95.2","80.39","True","9.188","7.0524","7.1481","0.0957","271727381110.3605","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
