"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","15845.4","810","16301","True","-0.8","none","50.38","7.04","54.32","48.5","49","95.1","47.02","True","20.506","18.0539","18.3621","0.3083","4678246089716.155","FLOP/s","True","34","38","0x0000000000000001;0x0000000000000000"
"1395","1392.6","1387","1395","16301","16301","16301","True","-2.4","none","57.47","15.14","59.73","48","48","99.4","51.53","True","18.262","16.0181","16.2645","0.2464","5272815272184.383","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16308.1","16301","16501","True","-8","none","59.85","7.04","64.87","47.8","49","94","54.76","True","16.697","14.5038","14.7231","0.2194","5823356459749.318","FLOP/s","True","28","31","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","71.64","15.37","76.39","49.4","50","98.6","65.14","True","15.628","13.1433","13.3526","0.2092","6426116549804.015","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","82","8.75","89.72","50.9","52","93.7","74.02","True","14.531","12.0867","12.2687","0.182","6987892578204.526","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","96.75","8.65","106.14","52.7","54","92.3","86.54","True","13.455","11.1413","11.3026","0.1614","7580871722758.784","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2159.2","2145","2160","16301","16301","16301","True","-7.8","none","101.45","9.46","111.59","53.8","56","96.2","90.09","True","12.918","10.4935","10.6729","0.1794","8048825460749.2","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2317","2305.4","2287","2310","16301","16301","16301","True","-11.6","none","107.28","19.97","117.65","55.2","56","99.8","93.9","True","11.853","9.932","10.0814","0.1495","8503910049843.707","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2475","2466.6","2460","2467","16301","16301","16301","True","-8.4","none","115.66","22.1","126.51","56.3","58","96.3","100.7","True","11.293","9.208","9.3457","0.1377","9172493582583.398","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"2625","2615.7","2602","2617","15389.8","810","16301","True","-9.3","none","117.46","9.22","133.2","56.2","59","89.6","101.29","True","10.798","8.7667","8.921","0.1542","9634213689804.09","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","128.51","10.12","144.62","58","60","95.3","110.61","True","10.233","8.0432","8.1483","0.1051","10500893947415.092","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","148.69","30.94","167.34","61.8","64","98.1","125.63","True","9.721","7.6319","7.7443","0.1123","11066704617106.479","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"3090","2988.4","2977","3015","15194.5","810","16301","False","-101.6","below","157.66","11.13","181.94","62.6","66","90.7","134.28","True","9.684","7.4803","7.5784","0.0981","11291135918673.08","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
