"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","16301","16301","16301","True","-1","none","51.33","9.72","55.94","48.7","49","98.2","46.04","True","13.478","11.2628","11.4286","0.1658","305784179443.9033","byte/s","True","21","25","0x0000000000000001;0x0000000000000000"
"1395","1393.8","1387","1395","16301","16301","16301","True","-1.2","none","52.38","7.41","57.54","48.9","49","95.4","46.67","True","12.95","10.6139","10.7967","0.1828","324480508261.01624","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1545","1543.8","1537","1545","16311","16301","16501","True","-1.2","none","52.9","7.59","58.28","49.4","50","95","46.96","True","12.391","10.4812","10.6554","0.1742","328587031685.0976","byte/s","True","20","23","0x0000000000000001;0x0000000000000000"
"1702","1700.6","1695","1702","16301","16301","16301","True","-1.4","none","54.02","9.04","58.64","49.7","50","98.1","47.94","True","12.386","10.5274","10.6923","0.1649","327145551900.48676","byte/s","True","20","23","0x0000000000000001;0x0000000000000000"
"1852","1849.8","1837","1852","16301","16301","16301","True","-2.2","none","54.13","9.21","59.06","49.8","50","98","48.46","True","12.916","10.5191","10.6917","0.1726","327403931520.262","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","55.6","14.74","60.63","50.3","51","95.5","49.33","True","11.858","9.8533","9.97","0.1167","349529116079.78217","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15389.8","810","16301","True","-7","none","60.88","8.58","67.03","50.9","52","93.8","53.02","True","10.767","8.9081","9.0452","0.1371","386612363719.8952","byte/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","64.88","9.06","72.97","51.7","52","94.5","56.67","True","10.281","8.1318","8.2615","0.1297","423524253779.6064","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","71.97","14.98","81.07","52.9","53","94.6","60.95","True","9.16","7.3648","7.4639","0.0991","467629559016.502","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2616.5","2610","2617","16301","16301","16301","True","-8.5","none","70.7","11.49","80.52","50.8","51","95.9","59.88","True","9.173","7.369","7.468","0.099","467365155924.46857","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15109.4","810","16301","True","-7","none","80.22","9.82","90.44","49.7","50","91.3","68.27","True","8.626","6.8343","6.9375","0.1032","503929354020.8399","byte/s","True","13","16","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","83.97","15.37","94.26","49.4","50","95.9","70.97","True","8.663","6.8319","6.9333","0.1014","504107879085.9667","byte/s","True","13","16","0x0000000000000001;0x0000000000000000"
"3090","2999.4","2992","3000","16301","16301","16301","False","-90.6","below","81.53","10.1","94.28","48.5","49","92.5","68.38","True","8.621","6.8318","6.9413","0.1095","504115353888.5839","byte/s","True","13","16","0x0000000000000001;0x0000000000000000"
