"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","15845.4","810","16301","True","-1","none","62.98","7.09","67.28","48.2","49","95.1","58.68","True","20.494","17.9874","18.2519","0.2645","4491924984834.8","FLOP/s","True","34","38","0x0000000000000001;0x0000000000000000"
"1395","1392.6","1387","1395","16301","16301","16301","True","-2.4","none","69.87","17.05","74.31","48.5","49","98.1","64.51","True","18.311","15.9625","16.1949","0.2325","5061759095916.952","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","15727.3","810","16301","True","-8","none","71.96","7.25","79.77","48.4","49","94.3","66.09","True","16.733","14.464","14.7011","0.2371","5586154598065.506","FLOP/s","True","27","31","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","84.62","10.26","91.09","50.3","51","98.4","76.62","True","15.072","13.1038","13.3111","0.2073","6166017672390.806","FLOP/s","True","25","28","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","98.16","8.57","107.28","52.1","54","96.1","87.95","True","14.017","12.0489","12.2114","0.1625","6705835416525.179","FLOP/s","True","23","26","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","113.02","10.25","124.75","54.4","56","96.2","100.61","True","13.452","11.1077","11.2667","0.159","7274044611915.5205","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2159.2","2145","2160","16301","16301","16301","True","-7.8","none","117.94","9.34","131.04","55.4","57","95.6","104","True","12.384","10.4584","10.6162","0.1578","7725685340187.184","FLOP/s","True","20","23","0x0000000000000001;0x0000000000000000"
"2317","2305.5","2280","2310","16301","16301","16301","True","-11.5","none","123.81","9.19","137.26","56.3","58","94.9","108.52","True","11.826","9.8977","10.0315","0.1338","8163324928989.293","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2475","2466.6","2460","2467","16301","16301","16301","True","-8.4","none","131.92","15.66","146.51","57.5","59","96.2","115.67","True","11.349","9.1932","9.344","0.1508","8788926019492.009","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2610","2610","2610","15389.8","810","16301","True","-15","none","137.67","14.3","152.77","58.2","60","91.5","119.46","True","10.791","8.7685","8.8959","0.1274","9214614021685.902","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15268.3","810","16301","True","-7","none","140.5","10.08","164.76","59.4","62","93.3","121.93","True","10.271","8.028","8.1269","0.0989","10064547721868.654","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2910.9","2887","2925","16301","16301","16301","True","-21.1","none","164.23","31.39","186.68","62.1","65","95.1","141.03","True","9.692","7.6585","7.7652","0.1068","10550204322649.47","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","2920.6","2880","3015","16315.3","16301","16501","False","-169.4","below","161.45","12.09","184.77","62.3","66","92.9","139.02","True","9.696","7.669","7.7791","0.1101","10535676457534.781","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
