"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.6","1230","1237","16301","16301","16301","True","-0.4","none","81.77","11.57","91.9","47.9","49","95.1","70.89","True","10.798","8.6687","8.7893","0.1206","3929165481675.9023","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1395","1392.3","1387","1395","15268.3","810","16301","True","-2.7","none","85.06","7.3","95.69","47.9","49","91.5","73.45","True","10.263","8.128","8.2672","0.1392","4190534678929.509","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","87","6.95","99.61","48.1","49","93.1","74.4","True","9.696","7.6095","7.7064","0.0968","4476053405734.619","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","100.99","32.79","111.95","50","51","100","84.53","True","9.162","7.1852","7.2841","0.0989","4740398709062.03","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000004"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","106.93","9.15","123.26","50.7","52","94.6","90.89","True","9.192","6.9443","7.0508","0.1065","4904815564698.044","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15109.4","810","16301","True","-8","none","117.92","8.36","135.34","52.1","54","90.3","99.38","True","9.193","6.8986","7.0112","0.1126","4937364092780.391","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2167","2144.4","2137","2145","16301","16301","16301","True","-22.6","none","116.73","9.07","135.12","52.5","54","94.2","98.46","True","9.176","6.9651","7.0787","0.1137","4890230942188.824","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2317","2272.2","2257","2280","15109.4","810","16301","False","-44.8","below","111.29","9.53","135.16","52.7","54","92.3","94.59","True","9.186","6.975","7.0788","0.1038","4883266537635.438","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2475","2438.2","2437","2445","16301","16301","16301","False","-36.8","below","120.08","25.87","136.34","53.2","55","93.3","101.06","True","9.173","6.9799","7.0718","0.0919","4879796872368.662","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2561.2","2557","2595","16316.4","16301","16501","False","-63.8","below","117.33","10.13","136.82","53.5","55","92.5","99.18","True","9.153","6.9794","7.0885","0.1091","4880185752134.643","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2767","2767","2767","16301","16301","16301","True","-15","none","123.05","34.85","138.83","54.3","55","99.5","103.87","True","9.189","6.9889","7.1011","0.1121","4873523731929.452","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","128.22","10.76","148.77","55","57","94.1","108.36","True","9.187","6.9853","7.1067","0.1214","4876024001498.296","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","3005.7","2962","3015","15109.4","810","16301","False","-84.3","below","136.48","10.19","156.85","55.8","58","92.3","114.97","True","9.143","6.986","7.0973","0.1112","4875534238700.389","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
