"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","15563.3","810","16301","True","-1","none","50.15","6.85","55.7","45.9","46","95.2","45.18","True","13.468","11.2924","11.4609","0.1685","304983604784.5209","byte/s","True","21","25","0x0000000000000001;0x0000000000000000"
"1395","1393","1387","1395","16311","16301","16501","True","-2","none","50.66","6.76","56.85","43.9","44","95","45.39","True","12.982","10.7791","10.9535","0.1743","319506874351.76733","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","15485.7","810","16301","True","-8","none","51.76","7.06","58.76","42.9","43","92.7","45.68","True","11.82","9.8944","10.0398","0.1454","348074549927.8731","byte/s","True","19","22","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","57.3","7.46","64.96","42.8","43","94.2","49.86","True","10.775","8.8576","9.0053","0.1477","388817746129.72504","byte/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","64.51","17.4","70.5","42.9","43","97.6","55.56","True","10.227","8.0559","8.2053","0.1494","427511597741.78064","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15194.5","810","16301","True","-8","none","67.54","8.2","77.17","42.8","44","92.9","57.01","True","9.148","7.3546","7.4606","0.106","468277191217.16534","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2167","2151.5","2145","2152","16301","16301","16301","True","-15.5","none","69.98","17.2","77.24","42.9","43","99.6","59.57","True","9.138","7.3775","7.4686","0.0911","466823704136.32654","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2317","2293.3","2272","2302","16301","16301","16301","True","-23.7","none","68.57","8.35","77.48","42.6","43","94.3","59.04","True","9.678","7.385","7.4934","0.1084","466348178664.4823","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2475","2459.4","2452","2460","15194.5","810","16301","True","-15.6","none","68.66","8.08","78.67","42.6","43","92.9","58.02","True","9.151","7.299","7.4091","0.1101","471844326993.2372","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2599.4","2587","2602","16301","16301","16301","True","-25.6","none","71.08","16.94","78.77","43","44","99.2","59.98","True","9.179","7.3211","7.4259","0.1048","470420674644.5539","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","71.36","8.95","81.19","42.9","44","94.5","60.64","True","9.136","7.1481","7.2559","0.1078","481804082651.63995","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15109.4","810","16301","True","-7","none","77.34","9.95","89.21","43.5","44","91.2","64.67","True","8.629","6.8324","6.9401","0.1077","504066450711.6799","byte/s","True","13","16","0x0000000000000001;0x0000000000000000"
"3090","3015.5","3015","3022","16301","16301","16301","False","-74.5","below","82.25","13.95","92.3","44.2","45","96.2","68.88","True","8.645","6.8312","6.9317","0.1005","504157299537.06323","byte/s","True","13","16","0x0000000000000001;0x0000000000000000"
