"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.9","1230","1237","16301","16301","16301","True","-2.1","none","57.49","23.6","59.67","46.9","47","100","51.72","True","18.855","15.847","16.0786","0.2315","8325930449526.5205","FLOP/s","True","30","35","0x0000000000000001;0x0000000000000000"
"1395","1388.2","1387","1395","16301","16301","16301","True","-6.8","none","62.02","23.52","64.44","47","48","98.3","54.9","True","16.731","14.0487","14.273","0.2243","9391703460399.875","FLOP/s","True","27","31","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","66.18","39.85","68.21","47.5","48","98","57.65","True","15.069","12.6735","12.8702","0.1968","10410818132769.123","FLOP/s","True","24","28","0x0000000000000001;0x0000000000000000"
"1702","1695.3","1695","1702","16301","16301","16301","True","-6.7","none","70.28","37.98","72.74","47.8","48","100","60.59","True","13.955","11.4887","11.6411","0.1525","11484479420566.25","FLOP/s","True","22","26","0x0000000000000001;0x0000000000000000"
"1852","1847.4","1845","1852","16301","16301","16301","True","-4.5","none","74.92","41.82","77.69","48.5","49","99.6","63.81","True","12.901","10.5708","10.7319","0.1611","12481694402194.268","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","79.11","48.28","82.21","49.1","50","97.4","67.19","True","12.4","9.7788","9.9073","0.1285","13492650252874.89","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","93.38","43.39","98.03","51.1","52","98.1","77.23","True","11.339","9.0485","9.2076","0.1591","14581610866046.785","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","103.05","23.89","112.81","53.7","54","99.9","84.12","True","10.773","8.4904","8.6381","0.1478","15540146937653.996","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","128.91","64.51","136.09","57.1","58","100","103.76","True","10.257","7.9506","8.0444","0.0938","16595222519799.975","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2625","2616.5","2610","2617","16301","16301","16301","True","-8.5","none","135.99","23.01","147.58","58.1","60","100","109.36","True","10.229","7.6185","7.7178","0.0993","17318535631972.629","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","152.61","57.61","165.52","61.5","64","97.1","119.16","True","9.18","7.0675","7.1744","0.1069","18668738251155.605","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15109.4","810","16301","True","-7","none","160.99","9.78","189.71","63.1","68","89.1","136.3","True","9.164","6.7463","6.8522","0.1059","19557634137857.41","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2964.3","2962","2992","16301","16301","16301","False","-125.7","below","171.15","34.86","194.62","65.8","68","99.5","143.53","True","9.159","6.7323","6.8314","0.099","19598205292320.387","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
