"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","15747.8","810","16301","True","-1.2","none","67.71","6.68","73.79","47.3","48","93.8","62.13","True","17.214","14.8238","15.1034","0.2796","4260042873506.677","FLOP/s","True","28","32","0x0000000000000001;0x0000000000000000"
"1395","1392.8","1387","1395","16301","16301","16301","True","-2.2","none","74.6","7.74","81.1","47.5","48","96.1","67.79","True","15.611","13.1526","13.3783","0.2257","4801317713159.544","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1545","1537.4","1537","1545","16301","16301","16301","True","-7.6","none","79.44","7.08","87.34","47.9","49","95.5","71.63","True","13.986","11.877","12.0436","0.1666","5317001455380.026","FLOP/s","True","22","26","0x0000000000000001;0x0000000000000000"
"1702","1694.6","1687","1695","16301","16301","16301","True","-7.4","none","83.53","7.91","91.82","48.4","50","96.5","74.7","True","12.894","10.772","10.9596","0.1875","5862381478679.821","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1852","1844.2","1830","1845","16301","16301","16301","True","-7.8","none","87.99","8.35","97.11","49.2","50","97.5","77.23","True","11.852","9.8962","10.0277","0.1315","6381240846584.124","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","92.81","10.04","103.23","49.9","51","96.5","81.19","True","11.285","9.1429","9.2787","0.1358","6906981198763.142","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15332.8","810","16301","True","-7","none","104.77","8.26","119.06","51","53","89.8","90.41","True","10.772","8.4655","8.6127","0.1472","7459706912000.728","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16314.3","16301","16501","True","-7","none","116.49","8.59","133.96","53.2","55","93.5","100.35","True","10.238","7.9406","8.0547","0.1141","7952791805363.267","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","137.93","21.39","156.66","56.2","58","94.4","116.96","True","9.705","7.4276","7.522","0.0943","8502025478785.88","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2625","2611.9","2602","2617","15194.5","810","16301","True","-13.1","none","140.41","8.78","163.42","56.8","59","92.9","117.47","True","9.159","7.1044","7.2076","0.1032","8888868585881.98","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2782","2623.7","2550","2775","16301","16301","16301","False","-158.3","below","146.5","30.49","166.32","58.3","60","100","123.31","True","9.212","7.0792","7.1907","0.1114","8920424801949.264","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2664.1","2542","2925","16301","16301","16301","False","-267.9","below","142.82","13.08","163.03","57.4","60","94.1","121.51","True","9.17","7.0929","7.2055","0.1126","8903312644053.678","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"3090","2651.8","2542","2992","15109.4","810","16301","False","-438.2","below","141.71","10.15","165.21","57.9","62","92.3","119.93","True","9.162","7.1129","7.2102","0.0973","8878173976665.365","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
