"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","15389.8","810","16301","True","-1.6","none","51.96","6.67","58.17","44.3","45","94.2","45.67","True","11.348","9.2376","9.3746","0.137","345542531652.4459","byte/s","True","17","21","0x0000000000000001;0x0000000000000000"
"1395","1393.5","1387","1395","16301","16301","16301","True","-1.5","none","53.94","8.63","60","44.8","45","97.8","47.13","True","10.75","8.7214","8.8798","0.1584","365996020618.93994","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1545","1543","1537","1545","16301","16301","16301","True","-2","none","55.88","14.68","61.04","45.4","46","100","48.42","True","10.751","8.5055","8.627","0.1215","375285365898.7639","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1702","1699.8","1687","1702","16301","16301","16301","True","-2.2","none","55.08","7.36","61.37","45.8","46","95","48.3","True","10.755","8.5075","8.6652","0.1578","375200533048.0519","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1852","1849.8","1830","1852","16301","16301","16301","True","-2.2","none","55.54","12.22","61.73","46.2","47","95.4","48.45","True","10.762","8.5171","8.6637","0.1466","374775508941.78906","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15268.3","810","16301","True","-8","none","54.35","7.3","63.61","46.7","47","93.3","47.71","True","10.213","8.0619","8.1977","0.1358","395935356408.47125","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","62.66","12.74","70.08","47.4","48","94.5","53.92","True","9.672","7.5707","7.6603","0.0896","421625755627.4366","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16315.3","16301","16501","True","-7","none","64.98","8.29","74.19","48.5","49","92.9","55.11","True","9.143","7.2581","7.3602","0.1021","439787261454.5188","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","70.38","15.18","79.05","49.7","50","94.8","60.96","True","9.154","7.1034","7.2104","0.107","449363852403.09314","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2598.2","2595","2602","16301","16301","16301","True","-26.8","none","69.04","9.03","79.37","50.2","51","92.5","58.91","True","9.157","7.1058","7.214","0.1082","449208696083.7351","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15109.4","810","16301","True","-7","none","71.7","9.76","86.19","51.2","52","91.8","61.55","True","9.145","7.0411","7.1507","0.1096","453337271724.40546","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","81.72","17.88","92.56","52.5","53","94.4","69.78","True","9.184","7.0275","7.1362","0.1087","454213054467.41675","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2986.1","2985","2992","15109.4","810","16301","False","-103.9","below","76.8","10.46","91.75","50.6","51","92.3","65.88","True","9.16","7.0176","7.1087","0.0911","454857579702.59766","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
