"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.5","1230","1237","15747.8","810","16301","True","-1.5","none","69.01","6.81","74.16","47.6","48","93.8","63.02","True","17.255","14.8228","15.0861","0.2634","4260328547709.4814","FLOP/s","True","28","32","0x0000000000000001;0x0000000000000000"
"1395","1392.4","1387","1395","16301","16301","16301","True","-2.6","none","74.49","7.64","81.31","47.9","49","93.3","67.54","True","15.08","13.1523","13.3842","0.2319","4801431792974.213","FLOP/s","True","25","28","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","15596.9","810","16301","True","-8","none","79.52","7.09","87.68","48.5","49","94.5","72.2","True","14.03","11.9092","12.0785","0.1692","5302595342481.202","FLOP/s","True","22","26","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","90.74","26.75","98.38","50.2","51","96.3","80.73","True","12.935","10.786","10.9755","0.1896","5854824973798.499","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","15485.7","810","16301","True","-7","none","104.87","8.52","115.53","51.5","53","90.6","91.79","True","11.857","9.9162","10.0718","0.1555","6368326934438.893","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15389.8","810","16301","True","-8","none","113.45","9.05","132.61","54","56","93.6","99.39","True","11.321","9.142","9.2811","0.1391","6907694414572.765","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2167","2159.1","2145","2160","16301","16301","16301","True","-7.9","none","124.91","15.11","139.92","55.2","57","95.4","108.07","True","10.785","8.607","8.7334","0.1265","7337077026182.592","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2317","2300.5","2280","2302","16301","16301","16301","True","-16.5","none","129.73","27.86","145.61","56.5","58","97.7","111.67","True","10.285","8.1648","8.3063","0.1415","7734413729595.6455","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15194.5","810","16301","True","-8","none","134.98","9.06","156.54","57","59","92.9","115.34","True","9.737","7.5773","7.6856","0.1083","8334076734842.091","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2625","2602.6","2602","2610","16301","16301","16301","True","-22.4","none","143.12","19.09","162.69","57.9","60","95.8","119.77","True","9.162","7.2504","7.3531","0.1027","8709822910881.871","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2679","2580","2775","16316.4","16301","16501","False","-103","below","141.61","9.13","164.84","58.2","61","92.5","119.59","True","9.168","7.1153","7.2212","0.1059","8875177874430.316","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2659.6","2580","2925","16301","16301","16301","False","-272.4","below","146.23","31.27","169.92","58.9","60","95.1","122.4","True","9.157","7.1788","7.2788","0.1","8796704457533.752","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"3090","2701.4","2565","3015","16301","16301","16301","False","-388.6","below","143.66","10.57","162.65","58.1","61","93","120.16","True","9.135","7.1905","7.3046","0.1141","8782446519018.689","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
