"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","15389.8","810","16301","True","-1.6","none","49.27","5.86","56.97","40.1","41","94.1","43.43","True","11.331","9.2638","9.4112","0.1475","344568181099.7201","byte/s","True","17","21","0x0000000000000001;0x0000000000000000"
"1395","1393","1387","1395","15332.8","810","16301","True","-2","none","51.46","6.21","59.48","40.8","42","93.8","44.97","True","10.786","8.5364","8.6879","0.1515","373926691578.64355","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","55.64","13","61.72","41.9","42","97.4","48.03","True","10.229","8.0008","8.1205","0.1196","398958353734.6842","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","15194.5","810","16301","True","-7","none","56.34","7.3","67.41","42.8","44","92.9","48.71","True","9.722","7.5594","7.6829","0.1235","422253148355.70276","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","63.9","13.28","71.64","44.2","45","95.2","54.14","True","9.162","7.2608","7.3756","0.1149","439622413377.61096","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15109.4","810","16301","True","-8","none","65.4","7.92","77.31","45.4","46","92.3","56.24","True","9.141","7.097","7.2041","0.1071","449768730525.0726","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2167","2138.8","2137","2145","16301","16301","16301","True","-28.2","none","69.18","15.3","77.82","46.4","47","100","58.95","True","9.167","7.1029","7.2136","0.1107","449395061029.93256","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2317","2266.7","2265","2280","16301","16301","16301","False","-50.3","below","68.56","10.4","78.08","47.2","48","95.8","58.35","True","9.14","7.0911","7.2056","0.1145","450140933457.2978","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2475","2440","2437","2460","15109.4","810","16301","False","-35","below","68.85","8.52","78.65","47.8","49","92.3","58.89","True","9.157","7.0874","7.1926","0.1052","450377055332.046","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2568.3","2557","2602","16301","16301","16301","False","-56.7","below","69.8","14.84","79.14","48.5","49","97","59.43","True","9.156","7.0911","7.1942","0.1031","450144177287.62036","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","71.12","9.14","80.91","49.3","50","92.5","60.58","True","9.201","7.0696","7.1715","0.1019","451511185447.09973","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","78.15","20.48","88.17","50.7","52","93.8","66.8","True","9.183","7.0353","7.1388","0.1035","453710866638.09644","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","3015","3015","3015","16301","16301","16301","False","-75","below","79.96","10.66","91.7","51.7","53","93.2","68.24","True","9.207","7.0272","7.1431","0.1159","454232503460.5873","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
