"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","68.34","6.83","74.25","47.7","48","94.2","62.69","True","17.262","14.8235","15.0815","0.2579","4260105494383.0664","FLOP/s","True","28","32","0x0000000000000001;0x0000000000000000"
"1395","1392.4","1387","1395","16301","16301","16301","True","-2.6","none","75.3","11.29","81.3","48.1","49","95.7","68.24","True","15.089","13.1531","13.3653","0.2122","4801142606626.777","FLOP/s","True","25","28","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","80.15","8.92","87.81","48.4","49","97.1","72.39","True","13.984","11.9076","12.0636","0.1561","5303337501049.781","FLOP/s","True","22","26","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","15526.4","810","16301","True","-7","none","88.66","7.42","98.15","50","51","95.2","78.8","True","12.951","10.7865","10.9647","0.1782","5854508201505.868","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","104.32","8.88","115.23","51.5","53","96.2","91.21","True","11.85","9.9175","10.0534","0.1359","6367489857184.56","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","118.97","11.07","132.61","54.1","56","96.6","104.02","True","11.351","9.1412","9.2681","0.1268","6908236451304.898","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2167","2159.1","2145","2160","16301","16301","16301","True","-7.9","none","125.22","22.75","139.68","55.1","57","95.8","108.75","True","10.782","8.6047","8.7318","0.1272","7339013984296.398","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2317","2300.2","2280","2302","15332.8","810","16301","True","-16.8","none","123.63","9.43","145.08","55.8","58","93.8","105.63","True","10.229","8.1568","8.306","0.1491","7741983811247.403","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","135.81","9.43","156.33","56.9","59","94.6","116.33","True","9.683","7.5777","7.6848","0.1071","8333691247166.574","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2625","2606.6","2602","2610","15194.5","810","16301","True","-18.4","none","136.42","9.38","162.47","57.8","60","92.9","113.93","True","9.166","7.248","7.3539","0.1059","8712750225818.129","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2675.7","2587","2775","16301","16301","16301","False","-106.3","below","145.07","14.23","164.28","58.4","61","95.5","121.26","True","9.132","7.1052","7.2049","0.0996","8887788446467.457","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2695","2580","2925","16301","16301","16301","False","-237","below","143.35","10.23","163.53","58.2","61","92.9","120.63","True","9.164","7.1523","7.2515","0.0992","8829290558020.004","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"3090","2664.6","2580","3015","15109.4","810","16301","False","-425.4","below","145.56","11.01","166.5","58.3","62","92.3","122.78","True","9.132","7.1507","7.256","0.1053","8831237246505.64","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
