"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","43.48","22.7","44.62","44","44","98.4","39.82","True","21.035","18.0796","18.3275","0.2479","2865224035812.6147","FLOP/s","True","34","39","0x0000000000000001;0x0000000000000000"
"1395","1393.7","1387","1395","16301","16301","16301","True","-1.3","none","46.39","21.59","47.98","43.8","44","97.7","41.86","True","18.839","16.033","16.296","0.263","3230970359075.6333","FLOP/s","True","30","35","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","49.98","24.6","51.48","44.4","45","100","44.68","True","17.249","14.5231","14.748","0.2248","3566870420067.83","FLOP/s","True","27","32","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","60.28","25.26","62.81","45.6","46","98.7","52.9","True","15.612","13.1552","13.351","0.1958","3937754172529.4067","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","70.83","42.31","73.03","47.3","48","100","61.45","True","14.485","12.1032","12.2924","0.1892","4280049945292.2407","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","84.19","50.94","87.11","49.5","50","99","72.36","True","13.434","11.1623","11.3466","0.1843","4640813685259.714","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2158.7","2152","2160","16301","16301","16301","True","-8.3","none","88.75","53.78","92.12","50.5","51","99.6","75.49","True","12.941","10.511","10.6945","0.1835","4928388234184.778","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2317","2302","2302","2302","16301","16301","16301","True","-15","none","91.93","45.31","95.83","51.7","53","100","77.32","True","12.388","9.9561","10.0944","0.1383","5203045121031.442","FLOP/s","True","19","23","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","99.34","45.12","104.9","52.9","54","98.1","81.96","True","11.828","9.2102","9.3393","0.1291","5624422901883.426","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"2625","2614.8","2610","2617","16301","16301","16301","True","-10.2","none","101.99","36.24","108.9","53.3","55","96.7","84.33","True","11.324","8.776","8.9113","0.1353","5902702995746.081","FLOP/s","True","16","21","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","111.34","55.31","117.02","54.9","56","98","90.14","True","10.231","8.0573","8.1546","0.0973","6429201308200.728","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15268.3","810","16301","True","-7","none","116.38","9.09","133.55","55.8","59","88.7","98.71","True","9.693","7.6461","7.7705","0.1245","6775015546311.364","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"3090","2991.8","2977","3015","16301","16301","16301","False","-98.2","below","137.52","74.36","144.86","58.8","61","94.6","109.48","True","9.72","7.4779","7.5923","0.1143","6927319083540.395","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
