"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","15563.3","810","16301","True","-1","none","49.44","6.82","55.55","44.9","45","93.8","44.57","True","13.513","11.3621","11.5369","0.1748","303112209895.89624","byte/s","True","21","25","0x0000000000000001;0x0000000000000000"
"1395","1393","1387","1395","15526.4","810","16301","True","-2","none","50.06","6.74","56.77","42.9","43","90.5","44.87","True","12.96","10.7542","10.9236","0.1693","320246178184.09265","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1545","1542.6","1537","1545","15526.4","810","16301","True","-2.4","none","50.93","7.01","57.28","41.9","42","92.8","45.52","True","12.945","10.5743","10.7486","0.1744","325696522203.29926","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1702","1699.2","1680","1702","15526.4","810","16301","True","-2.8","none","52.03","6.83","57.16","41.8","42","95.2","46.34","True","12.413","10.6171","10.7793","0.1622","324382770652.1391","byte/s","True","20","23","0x0000000000000001;0x0000000000000000"
"1852","1848.4","1815","1852","15526.4","810","16301","True","-3.6","none","51.62","6.55","57.14","40.9","41","95","46.37","True","12.903","10.6534","10.8318","0.1783","323276490206.27405","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16311.5","16301","16501","True","-8","none","53.64","6.85","59.31","40.8","41","95.2","47.24","True","11.815","9.8525","10.0039","0.1514","349557057211.9021","byte/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","58.8","13.63","64.31","40.9","41","95.2","51.18","True","10.772","9.0134","9.1648","0.1515","382098320887.6401","byte/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15268.3","810","16301","True","-7","none","62.01","7.2","70.73","41.4","42","93.3","53.79","True","10.268","8.1365","8.2845","0.148","423279497277.5347","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","68.08","8.16","77.53","41.9","43","93.9","58.59","True","9.722","7.4165","7.5155","0.099","464369315883.22644","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2625","2609.4","2602","2610","15194.5","810","16301","True","-15.6","none","69.24","8.67","77.74","42.1","43","92.9","58.61","True","9.171","7.4152","7.5052","0.0899","464449167333.2982","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","77.1","13.36","86.62","42.8","44","96.6","64.23","True","8.627","6.8353","6.9316","0.0962","503851317163.046","byte/s","True","13","16","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15109.4","810","16301","True","-7","none","77.06","9.24","91.84","43.3","44","92.3","65.05","True","8.636","6.8333","6.934","0.1006","504000481873.723","byte/s","True","13","16","0x0000000000000001;0x0000000000000000"
"3090","2992","2992","2992","16301","16301","16301","False","-98","below","83.24","20.69","92.3","44.2","45","100","70.27","True","8.63","6.8322","6.943","0.1108","504084555880.8996","byte/s","True","13","16","0x0000000000000001;0x0000000000000000"
