"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","16301","16301","16301","True","-1.2","none","63.66","7.52","67.74","48.3","49","97.1","59.05","True","19.965","17.9876","18.2514","0.2638","4491889923631.379","FLOP/s","True","34","37","0x0000000000000001;0x0000000000000000"
"1395","1392.1","1387","1395","16301","16301","16301","True","-2.9","none","69.9","7.67","74.62","48.5","49","95.8","64.14","True","18.382","15.9618","16.1733","0.2115","5061962557722.928","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","74.04","8.51","79.72","48.7","50","98.1","67.8","True","16.696","14.4629","14.717","0.2542","5586597848360.582","FLOP/s","True","27","31","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","15681.4","810","16301","True","-7","none","83.79","7.56","91.22","50.1","51","93.7","76.16","True","15.602","13.1039","13.311","0.2072","6165981910642.693","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","98.5","12.7","107.45","52.2","53","98.4","88.25","True","14.017","12.0499","12.2203","0.1704","6705295996345.137","FLOP/s","True","23","26","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","114.85","15.57","124.84","54.7","56","97","102.95","True","13.449","11.1083","11.2837","0.1754","7273676794308.673","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2159.6","2152","2160","16301","16301","16301","True","-7.4","none","119.46","18.66","130.84","55.7","57","97.8","105.42","True","12.386","10.4653","10.6412","0.1759","7720575983154.994","FLOP/s","True","20","23","0x0000000000000001;0x0000000000000000"
"2317","2305","2287","2310","16301","16301","16301","True","-12","none","124.73","16.16","137.19","56.7","58","97.2","109.66","True","11.825","9.9094","10.047","0.1376","8153710140852.639","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15389.8","810","16301","True","-8","none","128.99","9.53","146.38","57.4","60","89.2","113.41","True","11.325","9.1945","9.3401","0.1456","8787663672746.43","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2610","2610","2610","16301","16301","16301","True","-15","none","137.13","10.77","152.66","58.4","60","95.6","118.37","True","10.788","8.776","8.9183","0.1423","9206742631908.959","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","147.21","23.7","165.05","59.9","62","95.1","127.34","True","10.225","8.0281","8.13","0.1019","10064477014828.162","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2909.8","2887","2925","15194.5","810","16301","True","-22.2","none","159.81","11.37","186.11","61.9","65","92.9","137.44","True","9.711","7.6614","7.7646","0.1031","10546096847968.615","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","2904.4","2865","3000","16301","16301","16301","False","-185.6","below","164.7","23.78","188.54","62.3","65","95","140.06","True","9.716","7.6765","7.7754","0.0989","10525332305571.018","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
