"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.1","1230","1237","16301","16301","16301","True","-0.9","none","57.64","23.67","59.75","47.3","48","99.7","51.84","True","18.859","15.8473","16.0587","0.2114","8325800311653.96","FLOP/s","True","30","35","0x0000000000000001;0x0000000000000000"
"1395","1387.9","1387","1395","16301","16301","16301","True","-7.1","none","62.42","28.49","64.66","47.4","48","98.6","55.39","True","16.712","14.0487","14.2705","0.2217","9391685678078.072","FLOP/s","True","27","31","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","68.31","22.66","73.29","47.8","48","97.4","60","True","15.59","12.749","12.9799","0.2308","10349117466115.29","FLOP/s","True","24","29","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","76.99","35.46","79.88","49.4","50","100","66.59","True","13.982","11.5383","11.6646","0.1262","11435057631174.71","FLOP/s","True","22","26","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","93.69","54.04","97.44","51.6","53","99.2","79.91","True","12.92","10.6295","10.7728","0.1434","12412814198798.193","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","109.33","67.26","113.82","54.1","55","98.5","92.7","True","12.402","9.8031","9.9539","0.1508","13459144983562.133","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","116.27","34.89","123.23","55.5","57","98.2","97.14","True","11.844","9.2519","9.395","0.1431","14261074552840.846","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"2317","2307.5","2302","2310","16301","16301","16301","True","-9.5","none","122.01","43.06","130.62","56.7","58","98.1","100.47","True","11.306","8.7819","8.9179","0.136","15024231051451.746","FLOP/s","True","16","21","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","132.3","57.17","139.99","57.8","60","97.9","106.54","True","10.219","8.0891","8.2149","0.1257","16310915765657.53","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2625","2616.5","2610","2617","16301","16301","16301","True","-8.5","none","135.68","28.92","145.73","59.3","61","100","109.62","True","10.247","7.7669","7.8566","0.0897","16987576016864.238","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","143.96","46.1","156.65","61.1","63","99.7","114.97","True","9.696","7.069","7.188","0.119","18664778442141.48","FLOP/s","True","13","18","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15109.4","810","16301","True","-7","none","160.83","10.81","184.79","63.3","67","89.7","136.16","True","9.129","6.709","6.816","0.107","19666329582078.73","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2977","2977","2977","16301","16301","16301","False","-113","below","179.7","78.13","193.8","67.1","70","96.4","140.07","True","9.173","6.6","6.722","0.122","19991125654258.074","FLOP/s","True","12","17","0x0000000000000001;0x0000000000000000"
