"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","16301","16301","16301","True","-1.2","none","74.87","12.76","83.62","45.2","46","95.8","64.56","True","10.829","8.9306","9.0762","0.1456","1915562653411.547","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1395","1393","1387","1395","15332.8","810","16301","True","-2","none","79.29","6.96","88.08","45.2","46","89.7","68.12","True","10.304","8.2993","8.4344","0.1351","2061285245772.1584","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000004"
"1545","1537.5","1537","1545","15268.3","810","16301","True","-7.5","none","76.35","6.41","89.42","45.4","46","93.3","66.02","True","10.25","8.1102","8.2592","0.1489","2109328428187.9236","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1702","1694.1","1680","1695","16301","16301","16301","True","-7.9","none","79.91","8.6","89.63","45.8","47","96.4","68.34","True","10.26","8.1562","8.297","0.1408","2097433150684.1262","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"1852","1842.6","1815","1845","15332.8","810","16301","True","-9.4","none","76.6","6.72","89.82","45.5","47","91.2","65.56","True","10.234","8.1887","8.3262","0.1375","2089118181774.467","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","83.03","6.87","94.3","46","47","93.5","70.46","True","9.748","7.7514","7.8506","0.0991","2206967402984.49","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15194.5","810","16301","True","-7","none","90.8","7.61","102.86","46.9","49","87.6","76.04","True","9.182","7.2979","7.4109","0.113","2344130220466.9326","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","100.05","7.77","115.44","48.7","50","92.5","84.41","True","9.225","7.0376","7.1464","0.1088","2430814766170.001","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15109.4","810","16301","True","-8","none","109.64","9.19","125.77","49.8","52","88.2","92.29","True","9.2","6.9492","7.0514","0.1023","2461756558224.179","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2594.9","2587","2602","16301","16301","16301","False","-30.1","below","109.88","9.3","126.29","50.5","52","94.9","90.81","True","8.695","6.951","7.0472","0.0962","2461093116682.6963","FLOP/s","True","13","16","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15109.4","810","16301","True","-7","none","116.39","9.38","136.08","51.6","53","92.3","98.35","True","9.151","6.9286","7.0291","0.1005","2469069611564.164","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","127.16","12.27","146.29","53.2","55","94.1","107.71","True","9.192","6.9308","7.0309","0.1001","2468267278566.671","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2985.5","2985","2992","15109.4","810","16301","False","-104.5","below","119.52","10.6","146.78","53.7","56","90.9","101.68","True","9.198","6.9312","7.0372","0.106","2468151435450.829","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
