"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","15845.4","810","16301","True","-1","none","62.92","6.55","67.14","47.7","48","95","58.36","True","19.963","17.9877","18.2594","0.2717","4491857959475.837","FLOP/s","True","34","37","0x0000000000000001;0x0000000000000000"
"1395","1392.9","1387","1395","16301","16301","16301","True","-2.1","none","69.8","11.84","74.01","48.1","49","99.1","64.45","True","18.336","15.9624","16.1897","0.2273","5061792392009.395","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","15727.3","810","16301","True","-8","none","71.79","6.94","78.71","48.2","49","94.7","65.68","True","16.701","14.4156","14.6362","0.2206","5604911616186.312","FLOP/s","True","27","31","0x0000000000000001;0x0000000000000000"
"1702","1694.7","1687","1695","16301","16301","16301","True","-7.3","none","78.25","8","84.65","48.7","50","97.4","70.74","True","15.067","13.0828","13.293","0.2102","6175895866737.782","FLOP/s","True","25","28","0x0000000000000001;0x0000000000000000"
"1852","1844.3","1830","1845","16301","16301","16301","True","-7.7","none","81.83","7.35","89.87","49.4","51","95.8","73.46","True","14.021","12.0215","12.1813","0.1598","6721122205992.009","FLOP/s","True","23","26","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","85.95","8.74","94.03","50.1","51","95.2","76.41","True","13.46","11.105","11.2698","0.1648","7275859884981.058","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2167","2160","2160","2160","15526.4","810","16301","True","-7","none","99.56","7.79","111.04","51.5","53","93.4","87.74","True","12.391","10.2823","10.4511","0.1687","7857961421021.303","FLOP/s","True","20","23","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","113.48","8.76","125.9","53.6","55","95.9","100.2","True","11.881","9.6381","9.7773","0.1393","8383227082100.276","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","131.34","15.51","146.83","56.6","59","97.3","114.59","True","11.327","9.0131","9.1657","0.1526","8964530526389.936","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2616.1","2602","2617","15332.8","810","16301","True","-8.9","none","136.75","13.38","153.1","57.1","60","89.4","119.1","True","10.785","8.6005","8.7459","0.1454","9394590120383.264","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15268.3","810","16301","True","-7","none","153.27","10.02","175.98","60.1","63","93.3","132.64","True","10.272","8.0127","8.1142","0.1016","10083827945119.848","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2853.8","2827","2910","16301","16301","16301","False","-78.2","below","165.02","18.8","184.96","62.6","65","97.4","140.69","True","9.708","7.8175","7.9293","0.1118","10335558323487.516","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"3090","2875.2","2827","2992","15268.3","810","16301","False","-214.8","below","158.63","15.77","187.82","62.3","65","93.3","135.5","True","9.716","7.8198","7.9231","0.1033","10332525907452.35","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
