target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,2744.6205009232563,115.65,9251.0,1790299303.3191,1790299323.7748,0.819,1335.0,41,-420
960,960.0,3068.811238975223,121.57,9251.0,1790299336.2623,1790299354.4609,0.812,1335.0,36,-420
1065,1065.0,3389.8037215845343,127.98,9251.0,1790299367.1581,1790299383.6324,0.819,1335.0,32,-420
1170,1170.0,3711.461879947612,131.89,9251.0,1790299395.8097,1790299410.909,0.812,1335.0,30,-420
1275,1275.0,4030.9621856757585,142.23,9251.0,1790299423.5334,1790299437.4352,0.838,1485.0,28,-420
1380,1380.0,4353.500268349185,151.27,9251.0,1790299449.9548,1790299462.7935,0.85,1515.0,25,-420
1485,1485.0,4676.178242954054,160.55,9251.0,1790299475.3915,1790299487.403,0.863,1545.0,24,-420
1590,1590.0,4964.8260830118115,168.05,9251.0,1790299499.6742,1790299510.9788,0.869,1545.0,23,-420
1695,1695.0,5287.647626569577,183.07,9251.0,1790299523.5447,1790299534.1221,0.894,1605.0,21,-420
1800,1800.0,5585.890106186285,216.1,9251.0,1790299546.219,1790299556.2297,0.95,1695.0,20,-420
1905,1905.0,5879.750939429122,259.3,9251.0,1790299568.3495,1790299577.8619,1.038,1800.0,19,-420
2010,1919.2,5921.688259192126,270.17,9251.0,1790299589.9729,1790299599.4431,1.062,1815.0,19,-420
2115,1919.2,5921.158964815816,266.17,9251.0,1790299611.6356,1790299621.0918,1.062,1815.0,19,-420
