target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,330.80524376792135,125.64,8867.3,1790297144.9802,1790297156.893,0.819,1335.0,24,-420
960,960.0,348.5727302670899,134.58,9251.0,1790297168.8679,1790297180.1917,0.819,1335.0,22,-420
1065,1065.0,365.3822377939612,136.14,9251.0,1790297192.0703,1790297202.8585,0.819,1335.0,21,-420
1170,1170.0,375.82693114460375,141.35,9251.0,1790297214.9112,1790297225.435,0.819,1335.0,21,-420
1275,1275.0,387.6902970593475,141.15,8806.7,1790297237.4242,1790297247.5765,0.838,1485.0,21,-420
1380,1380.0,394.67664252195704,154.86,9251.0,1790297259.7666,1790297269.7594,0.85,1515.0,20,-420
1485,1485.0,402.93206042370923,157.3,9251.0,1790297281.8804,1790297291.6455,0.863,1545.0,20,-420
1590,1590.0,408.56475083500993,151.93,8782.1,1790297303.3947,1790297313.0383,0.869,1560.0,19,-420
1695,1695.0,417.75767119658525,162.19,8782.1,1790297324.9892,1790297334.42,0.894,1605.0,19,-420
1800,1800.0,425.0797894866678,190.94,9251.0,1790297346.2175,1790297355.4867,0.95,1710.0,18,-420
1905,1905.0,430.6500335086072,217.16,9251.0,1790297367.2938,1790297376.4462,1.038,1800.0,18,-420
2010,1936.8,432.6920963626478,220.21,8754.5,1790297388.3041,1790297397.4121,1.081,1845.0,18,-420
2115,1938.5,432.83585467377725,216.96,8754.5,1790297409.369,1790297418.4607,1.069,1830.0,18,-420
