"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","128.44","88.35","132.19","55.6","58","99","105.72","True","1790299957.365","1790299973.9464","21.229","16.263","16.5821","0.3191","8112981993632.385","FLOP/s","True","30","39","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","138.82","131.22","142.14","58.8","59","97.4","110.74","True","1790299986.5552","1790300001.2642","19.007","14.4885","14.7109","0.2224","9106642084453.889","FLOP/s","True","27","35","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","147.47","133.18","150.96","56.8","57","98.7","117.24","True","1790300013.5455","1790300026.8781","17.897","13.0727","13.3309","0.2582","10092870279000.85","FLOP/s","True","24","33","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","155.95","136.88","159.36","57.2","59","100","121.73","True","1790300039.508","1790300051.6064","16.795","11.9171","12.0999","0.1828","11071585969048.37","FLOP/s","True","22","31","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","167.13","47.01","178.3","58.2","60","98.6","130.39","True","1790300064.2087","1790300075.2939","15.154","10.9312","11.0846","0.1533","12070140527473.41","FLOP/s","True","21","28","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","182.82","76.83","193.49","58.5","60","100","141.09","True","1790300087.5019","1790300097.7569","14.655","10.0985","10.2551","0.1566","13065454733930.244","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","194.45","48.57","211.71","59.3","61","98.3","145.9","True","1790300110.1541","1790300119.6583","13.599","9.348","9.5035","0.1555","14114435596885.97","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","218.7","115.42","230.18","60.6","62","100","161.19","True","1790300131.778","1790300140.6954","13.053","8.7521","8.9203","0.1682","15075355624000.857","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","240.38","100.55","257.22","62.3","64","100","174.27","True","1790300152.875","1790300161.2314","12.442","8.2045","8.3581","0.1536","16081613304080.434","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000000"
"1800","1767","1725","1785","9251","9251","9251","False","-33","below","273.82","108.46","289.82","64.2","66","98.2","198.1","True","1790300173.3802","1790300181.3591","12.494","7.8472","7.978","0.1308","16813780207948.564","FLOP/s","True","15","23","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1905","1769","1755","1785","9251","9251","9251","False","-136","below","271.11","112.56","289.3","64.3","66","99.1","198.46","True","1790300193.9797","1790300201.973","12.478","7.853","7.9955","0.1425","16801431808776.717","FLOP/s","True","15","23","0x0000000000000001;0x0000000000000004"
"2010","1760","1725","1785","9251","9251","9251","False","-250","below","274.87","137.74","289.55","64.7","67","99.3","197.76","True","1790300214.3693","1790300222.3592","11.926","7.8544","7.984","0.1296","16798381655004.4","FLOP/s","True","15","22","0x0000000000000004;0x0000000000000400"
"2115","1760","1695","1785","9251","9251","9251","False","-355","below","273.97","127.75","289.8","64.7","67","97.4","197.38","True","1790300234.4053","1790300242.3736","11.995","7.8548","7.9739","0.1191","16797528563145.037","FLOP/s","True","15","22","0x0000000000000004;0x0000000000000400"
