target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,1425.9354312118758,120.84,9251.0,1790298043.1751,1790298062.524,0.819,1335.0,38,-420
960,960.0,1600.4039577775827,130.72,9251.0,1790298074.5731,1790298091.8227,0.819,1335.0,35,-420
1065,1065.0,1774.9646626627753,136.34,9251.0,1790298103.6587,1790298119.1558,0.819,1335.0,31,-420
1170,1170.0,1948.686505546685,146.63,9251.0,1790298131.227,1790298145.3386,0.819,1335.0,28,-420
1275,1275.0,2121.1707760494464,159.03,9251.0,1790298157.1836,1790298170.1664,0.838,1485.0,26,-420
1380,1380.0,2295.5616877948864,168.1,9251.0,1790298182.0684,1790298194.0565,0.85,1515.0,24,-420
1485,1485.0,2468.177094935571,182.01,9251.0,1790298205.8618,1790298217.0199,0.863,1545.0,23,-420
1590,1590.0,2640.5247526461926,187.53,9251.0,1790298229.198,1790298239.6549,0.869,1560.0,21,-420
1695,1695.0,2816.406446904644,214.24,9251.0,1790298251.8288,1790298261.5955,0.9,1605.0,20,-420
1800,1800.0,2989.0159110066465,245.33,9251.0,1790298273.4725,1790298282.7017,0.956,1710.0,19,-420
1905,1856.2,3067.863375240564,265.46,9251.0,1790298294.5798,1790298303.5486,1.0,1770.0,18,-420
2010,1852.5,3068.7462648081264,263.63,9251.0,1790298315.6367,1790298324.6089,0.988,1755.0,18,-420
2115,1845.0,3066.914532820332,268.56,9251.0,1790298336.7948,1790298345.7724,0.991,1755.0,18,-420
