"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","145.6","16.85","155.27","54.1","56","97","111.6","True","1790297436.5954","1790297447.5421","14.703","10.7662","10.9491","0.1829","274406006839.9745","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"960","960","960","960","8829","810","9251","True","0","none","143.58","15.32","160.61","56.6","58","92","113.98","True","1790297459.3321","1790297469.8128","14.128","10.2724","10.4859","0.2134","287595677961.2278","FLOP/s","True","20","26","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","150.96","34.58","164.25","55.6","57","95.8","114.96","True","1790297481.5459","1790297491.5821","14.114","9.8822","10.0372","0.155","298951412783.94885","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","151.6","17.69","166.45","55","57","96.5","119.05","True","1790297503.6749","1790297513.4483","13.547","9.6369","9.7784","0.1414","306561126192.99744","FLOP/s","True","19","25","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","8782.1","810","9251","True","0","none","157.75","19.78","177.96","57.8","60","94.1","125.47","True","1790297525.3092","1790297534.8652","13.539","9.3966","9.5631","0.1664","314401459120.0579","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","8782.1","810","9251","True","0","none","161.22","20.37","182.12","56.5","58","91.9","126.13","True","1790297546.8464","1790297556.2618","13.003","9.2403","9.4201","0.1798","319720772523.13464","FLOP/s","True","18","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","8782.1","810","9251","True","0","none","164.5","21.08","187.78","55.5","57","90.7","128.72","True","1790297567.9632","1790297577.2214","12.996","9.1129","9.2648","0.1519","324189793413.9437","FLOP/s","True","18","24","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","172.64","26.64","190.16","56.7","59","98.1","128.57","True","1790297589.1038","1790297598.3079","13.048","9.0493","9.2062","0.1569","326468497028.2013","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","8754.5","810","9251","True","0","none","181.23","23.7","199.5","56.7","58","93.4","142.23","True","1790297610.0708","1790297619.2192","13.072","8.9984","9.1489","0.1505","328315827958.2523","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","205.2","83.25","219.43","58.4","60","100","153.26","True","1790297631.3049","1790297640.4244","13.004","8.9744","9.122","0.1476","329191484610.23114","FLOP/s","True","16","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","8754.5","810","9251","True","0","none","224.03","29.75","256.59","59.6","62","90.7","176.67","True","1790297652.3558","1790297661.4709","13.061","8.9633","9.1121","0.1488","329602133543.6837","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"2010","1936.9","1920","1950","9251","9251","9251","False","-73.1","below","248.72","66.94","272.32","61.4","63","96.4","186.54","True","1790297673.5554","1790297682.6643","13.032","8.9614","9.112","0.1506","329669591874.64","FLOP/s","True","16","24","0x0000000000000600;0x0000000000000400"
"2115","1937.6","1935","1950","9251","9251","9251","False","-177.4","below","253.25","38.03","272.64","61.3","64","97.8","188.93","True","1790297694.6692","1790297703.7982","13.009","8.9685","9.1339","0.1653","329408900523.2491","FLOP/s","True","17","24","0x0000000000000600;0x0000000000000400"
