"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","120.84","22.08","127.34","54","56","98.3","103.68","True","1790298043.1751","1790298062.524","23.323","18.9674","19.3508","0.3833","1425935431211.8757","FLOP/s","True","35","43","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","130.72","32.83","138.2","57.5","58","98.6","109.99","True","1790298074.5731","1790298091.8227","21.111","16.8997","17.2538","0.3541","1600403957777.5828","FLOP/s","True","32","39","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","136.34","22.57","144.68","55.5","56","97.2","113.06","True","1790298103.6587","1790298119.1558","19.492","15.2377","15.4999","0.2622","1774964662662.7751","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","146.63","73.75","152.18","56","58","100","118.88","True","1790298131.227","1790298145.3386","17.886","13.8793","14.1106","0.2313","1948686505546.685","FLOP/s","True","26","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","159.03","33.01","167.85","57.8","59","97.9","127.87","True","1790298157.1836","1790298170.1664","16.851","12.7507","12.9834","0.2328","2121170776049.4465","FLOP/s","True","23","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","168.1","49.65","179.44","57","58","96.5","132.45","True","1790298182.0684","1790298194.0565","15.655","11.782","11.9895","0.2074","2295561687794.886","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","182.01","80.33","194.26","58","60","97.9","141.99","True","1790298205.8618","1790298217.0199","15.22","10.958","11.1582","0.2002","2468177094935.571","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","187.53","28.28","205.62","57.7","59","97.3","144.9","True","1790298229.198","1790298239.6549","14.63","10.2428","10.4501","0.2073","2640524752646.1924","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","214.24","96.96","228.72","59.8","61","100","160.82","True","1790298251.8288","1790298261.5955","13.584","9.6031","9.7664","0.1633","2816406446904.644","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","245.33","78.48","266.4","61.8","64","95.9","181.44","True","1790298273.4725","1790298282.7017","13.033","9.0486","9.2293","0.1807","2989015911006.6465","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1856.2","1845","1905","9251","9251","9251","False","-48.8","below","265.46","62","290.4","63.1","66","95.7","197.59","True","1790298294.5798","1790298303.5486","12.975","8.816","8.9676","0.1516","3067863375240.564","FLOP/s","True","16","24","0x0000000000000001;0x0000000000000004"
"2010","1852.5","1830","1890","9251","9251","9251","False","-157.5","below","263.63","52","289.25","63.1","66","97.2","196.78","True","1790298315.6367","1790298324.6089","13.022","8.8135","8.9735","0.16","3068746264808.1265","FLOP/s","True","16","24","0x0000000000000404;0x0000000000000004;0x0000000000000600"
"2115","1845","1785","1935","9251","9251","9251","False","-270","below","268.56","32.33","289.91","63.2","66","93.9","200.22","True","1790298336.7948","1790298345.7724","13.081","8.8187","8.9789","0.1601","3066914532820.332","FLOP/s","True","16","24","0x0000000000000004;0x0000000000000600"
