"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","101.74","55.29","104.65","53.1","55","98.7","87.65","True","1790297721.8297","1790297741.3617","23.273","19.1943","19.5321","0.3378","281082290681.886","FLOP/s","True","36","43","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","105.26","27.26","111.53","56.5","58","97.2","89.6","True","1790297753.1675","1790297770.5707","21.616","17.0837","17.4024","0.3188","315809713945.0654","FLOP/s","True","32","40","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","113.09","58.23","117.21","54.8","55","97.6","94.32","True","1790297782.8605","1790297798.5396","19.563","15.3997","15.6751","0.2754","350343924774.102","FLOP/s","True","29","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","115.66","41.32","121.78","55","57","97","95.24","True","1790297810.4887","1790297824.7819","18.401","14.0247","14.2917","0.2669","384691063862.82184","FLOP/s","True","26","34","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","126.96","52.48","134.21","58","59","98.3","103.46","True","1790297836.9142","1790297850.0144","17.325","12.8584","13.1012","0.2428","419582967454.93005","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","135.42","73.79","140.53","55.7","56","98.4","107.87","True","1790297862.2328","1790297874.3043","15.755","11.8768","12.0679","0.1911","454263166434.02795","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","137.9","30.48","149.34","55.6","57","98.4","109.03","True","1790297886.1255","1790297897.3697","15.184","11.036","11.2441","0.2081","488871905010.88495","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","150.82","70.7","159.18","58.9","60","98.3","117.52","True","1790297909.391","1790297919.9185","14.609","10.3278","10.5271","0.1993","522393509574.0415","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","162.98","63.4","174.72","57.3","59","95.6","123.77","True","1790297931.98","1790297941.8061","13.569","9.6649","9.826","0.161","558222858163.809","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","186.54","47.84","203.68","58.7","61","99.6","139.51","True","1790297953.6276","1790297962.8921","13.017","9.1002","9.2682","0.168","592862820627.8494","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","230.59","112.4","244.81","61.1","63","97.3","171.7","True","1790297974.8176","1790297983.578","13","8.593","8.7613","0.1682","627855692097.8647","FLOP/s","True","16","24","0x0000000000000001;0x0000000000000000"
"2010","1936","1935","1950","9251","9251","9251","False","-74","below","249.85","123.11","265.97","62.4","64","100","184.32","True","1790297995.8082","1790298004.4256","12.499","8.4602","8.6231","0.1629","637712777822.7922","FLOP/s","True","15","23","0x0000000000000600;0x0000000000000400"
"2115","1935.9","1935","1950","9251","9251","9251","False","-179.1","below","246.34","89.8","266.04","62","64","95.6","181.4","True","1790298016.4624","1790298025.0912","12.495","8.4536","8.6259","0.1722","638208561334.3431","FLOP/s","True","16","23","0x0000000000000600;0x0000000000000400"
