target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6399.236018614733,142.11,9251.0,1790298660.7453,1790298679.7105,0.812,1335.0,38,-420
960,960.0,7186.2240761798475,155.2,9251.0,1790298691.957,1790298708.8483,0.819,1335.0,34,-420
1065,1065.0,7970.1661095831405,162.37,9251.0,1790298720.6681,1790298735.8968,0.812,1335.0,31,-420
1170,1170.0,8743.802051178349,171.37,9251.0,1790298747.7165,1790298761.568,0.812,1335.0,28,-420
1275,1275.0,9495.90185732137,184.36,8899.3,1790298773.574,1790298786.3536,0.838,1485.0,25,-420
1380,1380.0,10251.705970108627,205.44,9251.0,1790298798.499,1790298810.3161,0.85,1515.0,23,-420
1485,1485.0,11091.903223878377,223.65,9251.0,1790298822.305,1790298833.2364,0.863,1530.0,22,-420
1590,1590.0,11895.195171528489,240.08,9251.0,1790298845.011,1790298855.171,0.869,1545.0,21,-420
1695,1695.0,12679.191076165307,250.45,8782.1,1790298867.1,1790298876.6318,0.9,1605.0,19,-420
1800,1695.9,12762.12998713921,270.71,9251.0,1790298888.8158,1790298898.2871,0.9,1620.0,19,-420
1905,1695.9,12755.282369788003,278.05,9251.0,1790298910.3321,1790298919.82,0.9,1635.0,19,-420
2010,1720.0,12746.63619177996,261.3,8782.1,1790298931.9784,1790298941.4587,0.906,1635.0,19,-420
2115,1725.0,12749.522772936247,259.38,8782.1,1790298953.5538,1790298963.0381,0.9,1620.0,19,-420
