target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6659.331240440112,130.74,9251.0,1790298981.3228,1790299000.5122,0.812,1335.0,39,-420
960,960.0,7483.217869991355,138.23,9251.0,1790299012.7816,1790299029.9089,0.812,1335.0,34,-420
1065,1065.0,8302.989901138058,150.11,9251.0,1790299041.9598,1790299057.3772,0.812,1335.0,31,-420
1170,1170.0,9122.137423201051,158.15,9251.0,1790299069.6144,1790299083.6488,0.812,1335.0,28,-420
1275,1275.0,9949.214187805783,176.47,9251.0,1790299095.6732,1790299108.5534,0.838,1485.0,25,-420
1380,1380.0,10759.495153888904,192.21,9251.0,1790299120.5637,1790299132.4358,0.85,1515.0,24,-420
1485,1485.0,11583.782818471838,205.02,9251.0,1790299144.443,1790299155.504,0.863,1530.0,22,-420
1590,1590.0,12396.15366217015,220.28,9251.0,1790299167.5053,1790299177.7989,0.869,1545.0,21,-420
1695,1695.0,13203.045051630044,238.47,9251.0,1790299189.6936,1790299199.3618,0.894,1605.0,20,-420
1800,1756.8,13690.874250235524,268.06,9251.0,1790299211.1937,1790299220.5341,0.938,1680.0,19,-420
1905,1752.4,13694.801944112292,275.57,9251.0,1790299232.4604,1790299241.8099,0.938,1680.0,18,-420
2010,1758.5,13705.69791373844,276.37,9251.0,1790299253.9589,1790299263.2678,0.931,1665.0,19,-420
2115,1768.2,13697.247782943068,271.04,9251.0,1790299275.0917,1790299284.4614,0.931,1665.0,18,-420
