target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,565.6278525734863,132.39,8782.1,1790296865.0669,1790296874.3352,0.819,1335.0,19,-420
960,960.0,566.694819816999,132.5,9264.9,1790296886.1397,1790296895.3887,0.819,1335.0,19,-420
1065,1065.0,567.3818820217468,132.68,8782.1,1790296907.2194,1790296916.4748,0.819,1335.0,19,-420
1170,1170.0,567.8407725598616,137.72,9251.0,1790296928.3684,1790296937.6057,0.812,1335.0,19,-420
1275,1275.0,568.8203466680125,142.46,9251.0,1790296949.4063,1790296958.6191,0.838,1485.0,19,-420
1380,1380.0,568.707131941052,144.2,9251.0,1790296970.4485,1790296979.6727,0.85,1515.0,19,-420
1485,1485.0,569.1213156822496,145.54,9251.0,1790296991.5345,1790297000.7458,0.863,1545.0,18,-420
1590,1590.0,569.3556369658118,151.84,9251.0,1790297012.5746,1790297021.7675,0.869,1545.0,18,-420
1695,1695.0,569.6912316009987,159.44,9251.0,1790297033.6662,1790297042.8586,0.894,1605.0,18,-420
1800,1800.0,570.1214318126861,162.14,9251.0,1790297054.6315,1790297063.8342,0.95,1710.0,19,-420
1905,1905.0,570.3653528369113,180.17,8754.5,1790297075.6861,1790297084.8676,1.025,1800.0,18,-420
2010,1939.4,570.4016320053622,191.7,8754.5,1790297096.761,1790297105.9547,1.081,1845.0,18,-420
2115,1946.5,570.3237973153947,190.77,8754.5,1790297117.8296,1790297127.029,1.075,1845.0,18,-420
