"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","8949.5","810","9251","True","0","none","152.59","13.91","168.14","56.2","59","93.6","128.18","True","18.605","14.4757","14.7631","0.2874","6208617676077.665","FLOP/s","True","28","34","0x0000000000000001;0x0000000000000000"
"960","960","960","960","8899.3","810","9251","True","0","none","168.67","14.97","180.13","56.9","58","92.1","139.21","True","16.872","12.9026","13.1326","0.23","6965574329241.159","FLOP/s","True","24","31","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","174.71","14.8","193.02","57.5","60","95","142.27","True","15.856","11.6456","11.8477","0.2022","7717436070193.703","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","186.03","15.8","206.28","57.7","59","95.1","147.91","True","14.67","10.6167","10.7989","0.1823","8465370886472.531","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","8782.1","810","9251","True","0","none","200.24","16.3","216.98","58.3","60","94.4","156.83","True","13.702","9.7701","9.9322","0.1621","9198916989932.53","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","209.03","35.57","229.82","58.8","61","95.6","161.8","True","13.071","9.0779","9.2339","0.1559","9900291075897.29","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","211.51","20.84","238.31","58.9","61","95.3","162.2","True","12.53","8.7367","8.8932","0.1565","10286933920645.488","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","8754.5","810","9251","True","0","none","220.55","20.31","250.46","59.5","62","94.1","171.37","True","13.068","9.0823","9.2517","0.1694","9895476605986.04","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","253.28","69.15","275.44","61.7","64","95.4","195.86","True","13.073","8.9915","9.1483","0.1569","9995489362816.334","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1737.4","1620","1800","9251","9251","9251","False","-62.6","below","264.18","39.56","289.43","62.5","65","96.5","205.21","True","12.992","9.0297","9.1946","0.1649","9953192269330.852","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1905","1745.3","1605","1905","9251","9251","9251","False","-159.7","below","264.06","36.32","289.29","63.1","65","96.8","205.9","True","13.044","9.0265","9.2055","0.179","9956703487703.416","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2010","1753.2","1620","1950","9251","9251","9251","False","-256.8","below","260.48","30.65","289.79","63","66","94.1","203.18","True","13.076","9.028","9.1881","0.1601","9955022164795.709","FLOP/s","True","17","24","0x0000000000000004;0x0000000000000000"
"2115","1765.6","1725","1950","8754.5","810","9251","False","-349.4","below","259.2","30.84","290.41","62.6","66","88.8","203.08","True","13.009","9.0234","9.195","0.1716","9960158902217.822","FLOP/s","True","17","24","0x0000000000000004;0x0000000000000000"
