"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","128.78","14.3","140.42","53.6","56","95.5","104.86","True","15.675","11.5921","11.7782","0.1861","334355264027.4799","byte/s","True","22","29","0x0000000000000001;0x0000000000000000"
"960","960","960","960","8849","810","9251","True","0","none","135.76","15.04","145.68","56.4","58","92.7","108.93","True","14.791","11.0153","11.1994","0.1841","351864593231.4226","byte/s","True","21","27","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","137.36","17.77","149.38","55.4","56","96.8","109.17","True","14.096","10.5137","10.7041","0.1904","368651181155.24475","byte/s","True","20","26","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","8806.7","810","9251","True","0","none","141.27","15.09","152.21","54.9","57","94.2","112.48","True","14.202","10.136","10.3486","0.2126","382389283088.06146","byte/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","142.97","25.32","157.05","57.9","59","98.4","113.18","True","13.672","9.8552","9.9946","0.1394","393284760145.9603","byte/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","8782.1","810","9251","True","0","none","141.79","17.82","158","55.7","57","94.4","112.62","True","13.497","9.6344","9.7751","0.1407","402297631998.7525","byte/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","8782.1","810","9251","True","0","none","146.04","18.84","161.33","54.2","55","94.3","115.53","True","13.487","9.4463","9.6014","0.1551","410305869804.022","byte/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","158.96","53.19","170.31","56.2","58","95.8","124.03","True","13.009","9.2884","9.4344","0.1461","417284073379.20374","byte/s","True","18","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","171.71","58.07","186.26","57.7","59","97.6","134.69","True","13.059","9.1463","9.301","0.1547","423764411787.82135","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","187.45","48.29","203.46","57.9","59","96.1","147.17","True","12.992","9.0259","9.1731","0.1472","429419485491.1425","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","210.61","34.63","235.77","58.9","61","96.6","157.82","True","13.292","8.9244","9.1076","0.1832","434300558319.23584","byte/s","True","16","24","0x0000000000000001;0x0000000000000000"
"2010","1937.6","1935","1950","9251","9251","9251","False","-72.4","below","231.15","75.36","249.74","60.3","62","97.3","178.83","True","12.509","8.8725","9.0301","0.1576","436841951857.31836","byte/s","True","17","23","0x0000000000000000"
"2115","1939.4","1935","1950","9251","9251","9251","False","-175.6","below","231.23","71.85","250.39","60.5","62","95.3","178.94","True","12.53","8.8712","9.0159","0.1447","436905716143.03046","byte/s","True","17","23","0x0000000000000024;0x0000000000000000"
