"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9258.1","9251","9501","True","0","none","122.07","15.49","129.52","54.5","57","95.4","106.74","True","22.71","18.6849","19.0282","0.3433","1447499781171.2566","FLOP/s","True","35","42","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","131.72","36.85","138.04","58.3","59","97.4","113.24","True","20.599","16.6517","16.986","0.3343","1624235183136.387","FLOP/s","True","32","38","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","137.8","16.59","147.15","56.1","57","94.9","116.76","True","18.95","15.0199","15.2865","0.2666","1800703061965.1323","FLOP/s","True","29","35","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","142.64","16.13","155.79","56","58","95.4","119.86","True","17.843","13.6836","13.943","0.2594","1976546743736.8796","FLOP/s","True","26","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","152.49","25.79","163.01","56.5","57","98.4","125.4","True","16.269","12.5668","12.8104","0.2436","2152197866894.2544","FLOP/s","True","24","30","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","158.84","35","171.18","57.4","59","97.5","129.9","True","15.825","11.6247","11.8442","0.2196","2326634635146.6294","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","8829","810","9251","True","0","none","166.68","19.22","178.98","56.8","58","91.6","134.22","True","14.806","10.8121","11.0103","0.1982","2501483290531.6694","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","181.88","21.17","202.49","58.3","60","95.7","145.25","True","14.131","10.1093","10.3112","0.2019","2675396344864.883","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","8782.1","810","9251","True","0","none","205.54","22.05","230.77","59.3","62","90.1","162.46","True","13.546","9.4904","9.6687","0.1784","2849876640101.717","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","246.36","57.23","269.29","62.3","65","95.4","188.3","True","12.659","8.9457","9.1087","0.163","3023382047451.2217","FLOP/s","True","17","23","0x0000000000000001;0x0000000000000000"
"1905","1852.1","1830","1905","8754.5","810","9251","False","-52.9","below","257.11","28.12","290.19","62.9","66","92.1","200.96","True","13.037","8.7321","8.9109","0.1787","3097330616155.406","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004"
"2010","1852.9","1830","1935","8754.5","810","9251","False","-157.1","below","258.17","30.49","290.54","63.1","66","89.2","198.79","True","12.668","8.7438","8.917","0.1731","3093183366577.9097","FLOP/s","True","17","23","0x0000000000000004;0x0000000000000000"
"2115","1846.8","1785","1935","9251","9251","9251","False","-268.2","below","260.29","30.8","289.93","64","67","94.6","200.37","True","12.732","8.7359","8.8935","0.1575","3095982297371.844","FLOP/s","True","17","23","0x0000000000000004;0x0000000000000000"
