"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","129.42","26.38","141.15","43.7","45","97.1","100.91","True","13.06","9.0542","9.2134","0.1592","543262170716.05145","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","128.18","15.28","142.22","46.4","48","95.1","100.01","True","13.023","9.0559","9.221","0.1651","543160739668.5794","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","8754.5","810","9251","True","0","none","126.27","14.05","142.56","48.4","50","94.1","98.69","True","13.077","9.0566","9.2185","0.1619","543117270532.9528","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","8754.5","810","9251","True","0","none","133.01","14.52","143.61","50.6","53","94.2","103.43","True","13.041","9.0563","9.2111","0.1548","543136437357.10254","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","135.07","47.11","144.43","53.1","54","97.8","105.53","True","13.041","9.0552","9.1995","0.1443","543204167772.29364","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","135.44","41.47","145.85","54.8","56","95.4","106.15","True","12.964","9.055","9.1913","0.1363","543215529806.17346","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","134.18","26.51","146.61","56.6","58","97.4","105.43","True","13.02","9.0556","9.2191","0.1636","543178038097.628","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9265.7","9251","9501","True","0","none","139.24","20.14","154.32","55.5","56","94.2","109.94","True","13.094","9.0461","9.1868","0.1408","543750400657.7594","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","8754.5","810","9251","True","0","none","146.9","21.23","162.86","55.6","58","94.1","115.87","True","13.099","9.0434","9.2058","0.1624","543911053535.85645","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","164.68","47.17","179.29","59.1","60","95.2","129.66","True","13.077","9.0363","9.196","0.1598","544338319301.7528","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","181.11","30.23","199.27","58.5","60","96","143.23","True","13.037","9.0348","9.1767","0.1419","544425324525.957","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"2010","1940.3","1935","1950","9251","9251","9251","False","-69.7","below","193.39","35.63","212.07","58.4","60","97.4","152.98","True","13.04","9.0339","9.1735","0.1396","544481840703.73065","byte/s","True","17","24","0x0000000000000000"
"2115","1942.9","1935","1950","8754.5","810","9251","False","-172.1","below","191.13","30.81","211.82","57.8","60","94.2","150.75","True","13.07","9.0342","9.1736","0.1394","544464453105.9961","byte/s","True","17","24","0x0000000000000000"
