"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","103.04","58.95","105.76","53.5","55","97.7","88.64","True","23.234","18.9007","19.2794","0.3787","285449535535.5772","FLOP/s","True","36","43","0x0000000000000001;0x0000000000000000"
"960","960","960","960","8987.2","810","9251","True","0","none","104.51","15.1","111.73","56.7","58","95.6","90.83","True","21.285","16.8359","17.1543","0.3184","320457132288.70807","FLOP/s","True","32","39","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","112.45","26.68","118.42","54.9","55","97.6","95.9","True","19.209","15.1784","15.4528","0.2744","355451678192.3817","FLOP/s","True","28","35","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9260.6","9251","9501","True","0","none","114.14","14.81","123.19","54.6","56","94.2","96.35","True","17.86","13.8177","14.0524","0.2347","390454949157.4574","FLOP/s","True","26","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","118.22","15.63","127.98","57.2","58","93.1","98.62","True","16.846","12.6825","12.9192","0.2367","425403295671.9086","FLOP/s","True","24","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","123.62","21.24","134.04","55.4","56","97.8","101.99","True","15.852","11.7189","11.913","0.1941","460383748849.61884","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","130.84","42.97","139.07","55.2","57","95.5","105.87","True","14.639","10.8898","11.0796","0.1898","495435755953.0562","FLOP/s","True","21","27","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","141.68","24.13","154.72","58.5","60","95","113.66","True","14.141","10.1771","10.3404","0.1633","530127536745.93585","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","8782.1","810","9251","True","0","none","159.02","21.59","176.23","57.8","60","91","126.71","True","13.55","9.5413","9.7199","0.1787","565458555056.843","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","189.25","57.33","205.14","59.3","61","95.7","148.36","True","13.007","8.9838","9.1561","0.1723","600548053627.8032","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","221.1","28.51","249.24","61.2","64","94.6","171.57","True","12.618","8.491","8.6511","0.16","635398752990.004","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000000"
"2010","1934.1","1920","1950","9251","9251","9251","False","-75.9","below","237.99","31.01","268.11","62.4","65","93.8","184.81","True","12.497","8.3678","8.5407","0.1728","644752805499.6406","FLOP/s","True","16","23","0x0000000000000004;0x0000000000000000"
"2115","1931.2","1920","1950","9251","9251","9251","False","-183.8","below","237.18","30.34","268.29","62.4","65","93.1","184.28","True","12.503","8.3787","8.5376","0.1589","643920040886.7274","FLOP/s","True","16","23","0x0000000000000004;0x0000000000000000"
