"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","54.31","31.21","57.56","43.2","45","97.6","49.8","True","20.425","17.5552","17.8167","0.2615","7515798879707.193","FLOP/s","True","34","38","0x0000000000000001;0x0000000000000000"
"1395","1388.3","1387","1395","16301","16301","16301","True","-6.7","none","59.42","31.15","63.42","46","47","97.4","53.82","True","18.214","15.534","15.721","0.187","8493737977308.637","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","64.06","50.35","67.31","48.4","50","99.1","57.8","True","16.629","13.9654","14.1662","0.2008","9447709278250.129","FLOP/s","True","26","31","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","68.17","42.94","72.39","50.3","52","98.3","60.19","True","15.511","12.6209","12.8319","0.211","10454219491435.764","FLOP/s","True","24","29","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","72.55","44.73","77.74","52.3","54","99.3","63.49","True","13.918","11.5916","11.7162","0.1246","11382520358147.592","FLOP/s","True","22","26","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","77.53","49.25","82.36","52","53","99.2","67.13","True","12.811","10.6092","10.7378","0.1285","12436490733638.59","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","92.2","67.7","96.98","52.5","53","99.3","79.56","True","12.33","9.7823","9.9242","0.142","13487831259213.66","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","103.13","50.35","112.47","53.9","55","97.7","86.84","True","11.758","9.119","9.2456","0.1266","14468861575071.85","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","125.19","81.96","132.79","57","58","98.1","104.3","True","10.69","8.4856","8.6118","0.1262","15548833956802.99","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2625","2612.7","2602","2617","16301","16301","16301","True","-12.3","none","132.76","63.92","145.34","57.4","60","95.5","110.35","True","10.701","8.1743","8.2664","0.0921","16141024443995.398","FLOP/s","True","15","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","144.46","38.67","163.23","60.5","63","96.7","123.97","True","9.641","7.5692","7.6696","0.1004","17431309928494.596","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2919.9","2910","2925","16301","16301","16301","True","-12.1","none","158.17","23.42","186.82","63","67","92.4","136.6","True","9.658","7.2029","7.3079","0.105","18317719149197.19","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","2965.9","2955","2985","16301","16301","16301","False","-124.1","below","167.86","57.94","189.38","64.9","67","99.4","142.45","True","9.109","7.093","7.1861","0.0931","18601662031633.348","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
