target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,2765.0488592607294,113.11,9251.0,1790314419.1947,1790314439.4829,0.819,1335.0,41,-420
960,960.0,3092.314893268652,120.07,9251.0,1790314452.2363,1790314470.2845,0.812,1335.0,36,-420
1065,1065.0,3414.0178130771747,124.76,9251.0,1790314483.1014,1790314499.4804,0.812,1335.0,33,-420
1170,1170.0,3735.7848278430665,129.05,9251.0,1790314512.2985,1790314527.2758,0.812,1335.0,30,-420
1275,1275.0,4056.134326657081,143.51,9251.0,1790314539.8944,1790314553.7161,0.838,1485.0,27,-420
1380,1380.0,4382.538060950055,149.08,9251.0,1790314566.3664,1790314579.1293,0.85,1515.0,25,-420
1485,1485.0,4706.218502683197,162.98,9251.0,1790314591.8981,1790314603.8148,0.863,1545.0,24,-420
1590,1590.0,5001.4223571786115,166.77,9251.0,1790314616.1913,1790314627.4085,0.869,1545.0,22,-420
1695,1695.0,5337.640721478467,180.34,9251.0,1790314639.966,1790314650.4494,0.894,1605.0,20,-420
1800,1800.0,5644.816112171005,203.24,9251.0,1790314662.6623,1790314672.5605,0.95,1695.0,20,-420
1905,1905.0,5948.6141154431225,256.12,9251.0,1790314684.844,1790314694.2462,1.038,1800.0,19,-420
2010,1923.3,5992.999335029944,266.68,9251.0,1790314706.4703,1790314715.8134,1.062,1815.0,19,-420
2115,1921.8,5984.718336619284,263.99,9251.0,1790314728.0121,1790314737.3855,1.069,1815.0,19,-420
