target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6430.405873770956,142.59,9009.8,1790313773.3644,1790313792.2655,0.812,1335.0,37,-420
960,960.0,7221.1945827618965,153.02,9251.0,1790313804.6886,1790313821.4966,0.819,1335.0,34,-420
1065,1065.0,8008.038773524838,164.71,9251.0,1790313833.8838,1790313849.0527,0.819,1335.0,31,-420
1170,1170.0,8784.670793230736,174.69,9251.0,1790313861.3951,1790313875.1811,0.819,1335.0,27,-420
1275,1275.0,9539.977124134288,194.18,9251.0,1790313887.2863,1790313899.9863,0.838,1485.0,25,-420
1380,1380.0,10294.503465079148,205.13,9262.4,1790313912.2941,1790313924.0594,0.85,1515.0,23,-420
1485,1485.0,11130.588850770982,220.7,9251.0,1790313936.0461,1790313946.9418,0.863,1530.0,22,-420
1590,1590.0,11940.280991286088,233.05,8806.7,1790313959.3101,1790313969.444,0.869,1545.0,20,-420
1695,1695.0,12726.258558444692,265.5,9251.0,1790313981.3762,1790313990.89,0.894,1605.0,19,-420
1800,1705.6,12790.396850499494,265.7,9251.0,1790314003.1125,1790314012.5773,0.9,1620.0,19,-420
1905,1698.5,12783.60766984363,263.88,9251.0,1790314024.6818,1790314034.1426,0.894,1605.0,19,-420
2010,1689.7,12794.692797858483,276.81,9251.0,1790314046.2787,1790314055.7273,0.9,1620.0,19,-420
2115,1709.1,12776.042776445887,273.3,9251.0,1790314067.8968,1790314077.3745,0.9,1620.0,19,-420
