target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,1432.3430557046668,123.37,9251.0,1790313154.7066,1790313173.9484,0.819,1335.0,38,-420
960,960.0,1607.8018084119524,129.16,9251.0,1790313186.1301,1790313203.2997,0.812,1335.0,35,-420
1065,1065.0,1783.3039351262646,139.61,9251.0,1790313215.2117,1790313230.6707,0.819,1335.0,31,-420
1170,1170.0,1956.9011759346115,145.97,9251.0,1790313242.7786,1790313256.8358,0.819,1335.0,28,-420
1275,1275.0,2130.2296967118978,160.41,9251.0,1790313268.7492,1790313281.6994,0.838,1485.0,26,-420
1380,1380.0,2304.123134834403,165.6,9251.0,1790313293.6151,1790313305.5564,0.85,1515.0,24,-420
1485,1485.0,2480.278242734518,181.19,9251.0,1790313317.355,1790313328.4614,0.863,1545.0,22,-420
1590,1590.0,2651.5079403021646,187.65,9251.0,1790313340.6217,1790313351.018,0.869,1545.0,21,-420
1695,1695.0,2826.6928092529406,213.47,9251.0,1790313363.294,1790313373.0242,0.9,1605.0,20,-420
1800,1800.0,2997.706688353743,243.94,9251.0,1790313384.9347,1790313394.1299,0.956,1710.0,19,-420
1905,1856.2,3075.179541082622,266.07,9251.0,1790313405.9471,1790313414.906,0.994,1755.0,18,-420
2010,1846.9,3080.695413686452,260.89,9251.0,1790313427.1138,1790313436.0312,0.988,1755.0,17,-420
2115,1848.5,3074.173964092185,267.69,8754.5,1790313448.2986,1790313457.2638,0.988,1740.0,18,-420
