target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,8153.986230480854,128.49,9251.0,1790315073.7424,1790315090.2577,0.819,1335.0,33,-420
960,960.0,9149.213377974216,135.88,9251.0,1790315103.0126,1790315117.6718,0.812,1335.0,29,-420
1065,1065.0,10137.009938927029,148.39,9251.0,1790315130.497,1790315143.7536,0.819,1335.0,26,-420
1170,1170.0,11127.713743812286,153.15,9251.0,1790315156.371,1790315168.4401,0.812,1335.0,24,-420
1275,1275.0,12126.363954111373,171.7,9251.0,1790315181.2414,1790315192.265,0.838,1485.0,22,-420
1380,1380.0,13127.215022041959,187.02,9251.0,1790315205.0226,1790315215.2392,0.85,1515.0,21,-420
1485,1485.0,14170.465778746866,199.78,9251.0,1790315227.7357,1790315237.2189,0.863,1530.0,19,-420
1590,1590.0,15146.151971386824,216.64,9251.0,1790315249.774,1790315258.6493,0.869,1545.0,17,-420
1695,1695.0,16154.760841556294,236.47,9251.0,1790315270.9311,1790315279.266,0.9,1605.0,16,-420
1800,1769.0,16842.87290380756,262.27,9251.0,1790315291.507,1790315299.4682,0.938,1680.0,16,-420
1905,1761.0,16854.9063697273,263.11,9251.0,1790315312.1235,1790315320.08,0.938,1672.5,16,-420
2010,1761.0,16841.190002319785,262.43,9251.0,1790315332.6314,1790315340.5926,0.9345,1680.0,16,-420
2115,1760.0,16854.26626647615,263.6,9251.0,1790315353.1463,1790315361.0914,0.9345,1680.0,16,-420
