"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","100.13","35.07","103.97","53.4","55","97.8","86.46","True","1790312831.956","1790312851.4155","23.892","19.0999","19.4575","0.3576","282471466014.9948","FLOP/s","True","36","44","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","106.43","49.82","111.78","56.9","58","97.5","89.99","True","1790312863.7843","1790312881.122","21.133","17.0017","17.336","0.3343","317331919437.8896","FLOP/s","True","32","39","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","110.29","24.42","116.62","54.9","55","95.5","91.9","True","1790312893.0745","1790312908.6829","19.538","15.3286","15.6154","0.2868","351967935730.6929","FLOP/s","True","29","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","112.95","16.25","121.61","54.7","57","95","93.22","True","1790312920.711","1790312934.9211","18.404","13.9525","14.2048","0.2523","386681493911.7834","FLOP/s","True","26","34","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","123.39","21.89","133.7","58.1","59","96.4","100.87","True","1790312947.1411","1790312960.2024","17.3","12.8051","13.069","0.2639","421331132419.69977","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","132.3","36.68","140.53","56.4","57","100","106.56","True","1790312972.4675","1790312984.5005","16.333","11.8321","12.0343","0.2022","455979865459.6762","FLOP/s","True","22","30","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","138.69","31.62","149.22","56.1","58","98.5","109.34","True","1790312996.9857","1790313008.1824","15.159","10.9921","11.1963","0.2042","490824700351.2594","FLOP/s","True","21","28","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","145.44","31.07","158.58","57.5","59","98.2","113.67","True","1790313020.0954","1790313030.5862","14.619","10.2828","10.4878","0.205","524682609415.58264","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","162.83","65.54","173.78","57.4","59","97.6","125.56","True","1790313042.8462","1790313052.6395","14.115","9.6253","9.7948","0.1695","560519868994.5029","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","188.68","64.96","204.26","59.2","61","97.2","141.21","True","1790313064.8997","1790313074.1034","12.986","9.0566","9.2092","0.1527","595719887433.4933","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","224.84","49.97","247.42","61.5","64","98.1","168.8","True","1790313086.0422","1790313094.7749","13.028","8.5583","8.7295","0.1712","630403338618.7136","FLOP/s","True","16","24","0x0000000000000001;0x0000000000000000"
"2010","1934.1","1920","1935","9251","9251","9251","False","-75.9","below","239.7","34.79","266.95","62.5","65","95.3","176.88","True","1790313107.1503","1790313115.756","12.477","8.4374","8.6026","0.1652","639439061016.7333","FLOP/s","True","16","23","0x0000000000000600;0x0000000000000400"
"2115","1935","1935","1935","9251","9251","9251","False","-180","below","236.57","33","266.2","62.8","65","94.4","176.28","True","1790313127.6927","1790313136.2992","12.962","8.4441","8.6108","0.1666","638925951297.0018","FLOP/s","True","16","24","0x0000000000000600;0x0000000000000400"
