"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","137.47","51.35","143.54","56","58","98.2","115.66","True","1790314755.6831","1790314772.6165","21.228","16.6433","16.9337","0.2905","8904637155320.754","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","142.64","24.4","152.75","56.3","57","95.1","118.14","True","1790314784.9145","1790314800.2478","19.54","15.0642","15.3319","0.2677","9838019189779.96","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","8926.3","810","9251","True","0","none","149.29","15.56","161.49","57.2","59","95","122.12","True","1790314812.6338","1790314826.7103","18.506","13.8009","14.0778","0.2769","10738611652478.299","FLOP/s","True","26","34","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9261.4","9251","9501","True","0","none","159.54","18.06","170.25","56.9","58","95.1","127.93","True","1790314839.1068","1790314852.1058","17.375","12.7723","13.001","0.2287","11603378447520.46","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","171.56","25.96","186.43","58.1","60","96","136.49","True","1790314864.5114","1790314876.6497","16.28","11.9253","12.1392","0.2139","12427545314512.408","FLOP/s","True","23","30","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","185.75","44.85","200.26","58.5","60","98.1","145.91","True","1790314888.8079","1790314900.2086","15.724","11.1861","11.402","0.2159","13248762411001.184","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","201.04","73.45","213.79","59.3","61","98.2","156.35","True","1790314912.633","1790314923.3668","15.231","10.5403","10.7315","0.1911","14060481484053.521","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","207.75","44.52","225.29","59.5","62","98.4","158.71","True","1790314935.8079","1790314945.9799","14.617","10.0229","10.1778","0.1549","14786416100974.648","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","232.44","81.89","248.8","61.3","63","97.9","176.8","True","1790314958.6173","1790314968.2982","14.102","9.5273","9.6766","0.1493","15555491594954.574","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1800","1798.2","1785","1800","9251","9251","9251","True","-1.8","none","267.42","77.39","289.08","64","66","98.1","200.21","True","1790314980.6716","1790314989.9441","13.579","9.1111","9.2724","0.1613","16266038912995.17","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1905","1807.9","1785","1905","9251","9251","9251","False","-97.1","below","261.38","36.75","291.29","63.7","66","91.8","197.5","True","1790315002.4383","1790315011.7139","13.499","9.1011","9.2783","0.1772","16283911086189.594","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2010","1801.8","1785","1815","9251","9251","9251","False","-208.2","below","263.66","42.4","289.7","64.5","67","93.9","199.18","True","1790315023.8561","1790315033.1219","13.557","9.0991","9.269","0.1699","16287526643465.562","FLOP/s","True","17","25","0x0000000000000404;0x0000000000000004;0x0000000000000600"
"2115","1811.5","1770","1950","9251","9251","9251","False","-303.5","below","263.25","36.14","289.98","64.5","68","96.8","199.93","True","1790315045.4423","1790315054.7164","13.541","9.1051","9.2733","0.1682","16276786144247.111","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
