"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","156.5","41.58","166.88","56.7","59","95.6","128.34","True","1790313475.3889","1790313490.281","18.946","14.6209","14.8939","0.273","6146956627288.017","FLOP/s","True","27","35","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","169.39","63.41","178.31","57.2","58","97.8","135.98","True","1790313502.3507","1790313515.6222","17.344","13.0361","13.2745","0.2383","6894222012176.143","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","182.21","91.12","190.81","58.2","60","100","142.02","True","1790313527.6739","1790313539.6466","15.739","11.761","11.9686","0.2077","7641729160967.818","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","186.26","33.25","202.47","57.8","59","96","143.52","True","1790313551.5452","1790313562.4646","15.194","10.7191","10.9152","0.1961","8384504108583.465","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","212.09","81.54","225.98","59.3","61","100","161.15","True","1790313574.8046","1790313584.8016","14.114","9.8558","9.9923","0.1365","9118905048264.494","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","220.97","39.62","242.87","60","62","96.6","165.41","True","1790313597.0266","1790313606.3461","13.545","9.1706","9.3206","0.15","9800267181130.412","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","229.98","38.77","254.32","60.2","62","96.1","169.79","True","1790313618.549","1790313627.5801","12.991","8.8838","9.0325","0.1486","10116582682519.564","FLOP/s","True","16","24","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","232.35","34.29","257.22","60.4","63","97","172.97","True","1790313639.5488","1790313648.8847","13.584","9.1678","9.3295","0.1617","9803235870665.902","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","252.16","24.9","272.52","61.5","64","95.5","185.15","True","1790313661.1522","1790313670.3719","12.966","9.0666","9.2233","0.1568","9912690134244.86","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1757.6","1740","1770","9251","9251","9251","False","-42.4","below","271.56","100.06","290","63.4","65","99.1","203.19","True","1790313682.2857","1790313691.5469","13.572","9.0936","9.2544","0.1608","9883215533897.764","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004"
"1905","1766.5","1740","1785","9251","9251","9251","False","-138.5","below","270.14","85.4","290.68","63.5","66","95.2","200.03","True","1790313703.8756","1790313713.1222","13.001","9.0945","9.2542","0.1597","9882217162178.459","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004"
"2010","1763.8","1725","1845","9251","9251","9251","False","-246.2","below","270.22","84.2","291.1","63.6","66","95","201.03","True","1790313724.9831","1790313734.2167","13.018","9.0914","9.2361","0.1447","9885606055603.258","FLOP/s","True","17","24","0x0000000000000004;0x0000000000000400"
"2115","1760.3","1680","1875","9251","9251","9251","False","-354.7","below","268.05","66.06","293.42","63.6","66","95.6","199.38","True","1790313746.0565","1790313755.2995","13.028","9.0938","9.2447","0.1509","9882970241998.934","FLOP/s","True","17","24","0x0000000000000004;0x0000000000000400"
