"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","134.89","41.82","145.41","52.6","54","95.5","101.6","True","1790311971.7243","1790311980.9915","13.582","9.1148","9.2682","0.1534","564925499105.833","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","135.34","40.42","146.43","55","56","94.6","100.27","True","1790311993.2361","1790312002.4888","12.979","9.099","9.2554","0.1565","565910779613.5398","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","134.1","19.86","149.01","56.9","58","98.2","101.37","True","1790312014.4022","1790312023.6338","13.531","9.0929","9.2368","0.1439","566290829052.6051","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","134.92","23.48","147.95","55.1","56","97.8","100.35","True","1790312035.8771","1790312045.1138","13.021","9.0812","9.239","0.1578","567019304324.8007","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","143.78","22.74","153.82","54.4","56","96.1","107.89","True","1790312057.0286","1790312066.2477","13.051","9.0648","9.2213","0.1565","568044780532.4418","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","147.34","60.26","158.37","57.2","58","99.9","111.75","True","1790312078.1948","1790312087.4152","13.549","9.0609","9.2169","0.156","568287215970.1692","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","148.38","50.43","159.33","55.5","56","95.1","111.38","True","1790312099.7682","1790312108.9965","13.024","9.0618","9.2226","0.1608","568234161030.213","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","148.37","52.33","159.51","54.5","56","96.2","111.6","True","1790312120.7529","1790312129.9601","13.065","9.0514","9.2019","0.1505","568884899422.8811","byte/s","True","16","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","153.2","32.75","168.98","57.5","59","97.3","115.04","True","1790312141.9177","1790312151.1343","13.004","9.0476","9.2194","0.1717","569122221484.2573","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9265.7","9251","9501","True","0","none","167.29","25.11","179.41","56.8","58","94.2","125.68","True","1790312163.0407","1790312172.2286","13.044","9.0447","9.1864","0.1417","569305334387.3469","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","188.83","71.42","201.74","57.6","59","98.8","141.86","True","1790312184.1961","1790312193.376","13.008","9.0349","9.1792","0.1443","569920496688.2568","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"2010","1950","1950","1950","9251","9251","9251","False","-60","below","201.55","82.54","214.85","58.2","59","100","152.23","True","1790312205.1561","1790312214.3556","13.043","9.0363","9.1947","0.1584","569837521275.3466","byte/s","True","17","24","0x0000000000000600;0x0000000000000400;0x0000000000000624"
"2115","1948.2","1920","1950","9251","9251","9251","False","-166.8","below","197.48","50.42","214.84","57.8","59","95.8","149.21","True","1790312226.3433","1790312235.5397","12.995","9.0347","9.1892","0.1546","569938020734.4585","byte/s","True","17","24","0x0000000000000600;0x0000000000000400"
