target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,538.1460167338605,127.7,9251.0,1790311689.4207,1790311698.7285,0.819,1335.0,19,-420
960,960.0,538.2318132950118,133.49,9251.0,1790311711.0922,1790311720.4064,0.819,1335.0,18,-420
1065,1065.0,538.4540398640918,134.38,9251.0,1790311732.626,1790311741.8968,0.819,1335.0,18,-420
1170,1170.0,538.4402650508924,130.8,9251.0,1790311753.8824,1790311763.1893,0.819,1335.0,18,-420
1275,1275.0,539.5158210751886,135.36,9251.0,1790311775.3254,1790311784.6107,0.838,1485.0,18,-420
1380,1380.0,539.3548439727712,137.48,9251.0,1790311796.4817,1790311805.7618,0.85,1515.0,19,-420
1485,1485.0,539.6910995899106,147.28,9251.0,1790311818.0597,1790311827.3515,0.863,1545.0,19,-420
1590,1590.0,539.7893432250356,148.96,9251.0,1790311839.0692,1790311848.3278,0.869,1560.0,19,-420
1695,1695.0,539.9473021182426,152.86,9251.0,1790311860.0935,1790311869.3448,0.894,1605.0,19,-420
1800,1800.0,540.1558690329159,165.71,9251.0,1790311881.1496,1790311890.4166,0.956,1710.0,19,-420
1905,1905.0,540.415137442673,184.8,9251.0,1790311902.181,1790311911.4244,1.025,1800.0,19,-420
2010,1942.9,540.5930862705685,193.97,9251.0,1790311923.33,1790311932.5803,1.075,1845.0,19,-420
2115,1949.1,540.765415252489,193.33,9251.0,1790311944.3403,1790311953.5984,1.081,1845.0,19,-420
