target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,8904.637155320754,137.47,9251.0,1790314755.6831,1790314772.6165,0.812,1335.0,33,-420
960,960.0,9838.019189779961,142.64,9251.0,1790314784.9145,1790314800.2478,0.812,1335.0,31,-420
1065,1065.0,10738.6116524783,149.29,8926.3,1790314812.6338,1790314826.7103,0.812,1335.0,28,-420
1170,1170.0,11603.378447520461,159.54,9261.4,1790314839.1068,1790314852.1058,0.812,1335.0,26,-420
1275,1275.0,12427.545314512408,171.56,9251.0,1790314864.5114,1790314876.6497,0.838,1485.0,24,-420
1380,1380.0,13248.762411001184,185.75,9251.0,1790314888.8079,1790314900.2086,0.85,1515.0,23,-420
1485,1485.0,14060.481484053522,201.04,9251.0,1790314912.633,1790314923.3668,0.863,1530.0,21,-420
1590,1590.0,14786.416100974648,207.75,9251.0,1790314935.8079,1790314945.9799,0.869,1545.0,21,-420
1695,1695.0,15555.491594954574,232.44,9251.0,1790314958.6173,1790314968.2982,0.9,1605.0,19,-420
1800,1798.2,16266.038912995169,267.42,9251.0,1790314980.6716,1790314989.9441,0.956,1710.0,18,-420
1905,1807.9,16283.911086189593,261.38,9251.0,1790315002.4383,1790315011.7139,0.956,1710.0,19,-420
2010,1801.8,16287.526643465562,263.66,9251.0,1790315023.8561,1790315033.1219,0.956,1710.0,19,-420
2115,1811.5,16276.786144247111,263.25,9251.0,1790315045.4423,1790315054.7164,0.956,1710.0,19,-420
