target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,330.6746476870445,127.63,9251.0,1790312253.415,1790312265.3417,0.819,1335.0,24,-420
960,960.0,348.35171660734176,136.69,9251.0,1790312277.6063,1790312288.9303,0.819,1335.0,23,-420
1065,1065.0,364.9375904467373,139.72,9251.0,1790312300.7433,1790312311.5683,0.819,1335.0,22,-420
1170,1170.0,378.6990874552938,137.43,8806.7,1790312323.6301,1790312334.066,0.819,1335.0,21,-420
1275,1275.0,389.42625077394564,150.46,9251.0,1790312346.1725,1790312356.3033,0.838,1485.0,20,-420
1380,1380.0,396.44847623824535,150.37,9251.0,1790312368.4275,1790312378.3919,0.85,1515.0,20,-420
1485,1485.0,404.3816242083437,154.31,9251.0,1790312390.447,1790312400.1946,0.863,1545.0,20,-420
1590,1590.0,410.1216123933135,161.36,9251.0,1790312412.1423,1790312421.747,0.869,1560.0,19,-420
1695,1695.0,419.438108300092,170.61,9251.0,1790312433.7288,1790312443.1079,0.894,1605.0,19,-420
1800,1800.0,426.67602205640577,184.86,9251.0,1790312455.3814,1790312464.6293,0.95,1695.0,19,-420
1905,1905.0,432.33865183403987,208.5,9251.0,1790312476.5394,1790312485.6895,1.038,1800.0,18,-420
2010,1937.6,433.7924418231972,222.5,8754.5,1790312497.5996,1790312506.6989,1.069,1830.0,18,-420
2115,1940.6,434.097762094279,234.63,9251.0,1790312518.5934,1790312527.692,1.075,1830.0,18,-420
