target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6146.9566272880165,156.5,9251.0,1790313475.3889,1790313490.281,0.819,1335.0,30,-420
960,960.0,6894.222012176143,169.39,9251.0,1790313502.3507,1790313515.6222,0.819,1335.0,26,-420
1065,1065.0,7641.729160967819,182.21,9251.0,1790313527.6739,1790313539.6466,0.819,1335.0,24,-420
1170,1170.0,8384.504108583465,186.26,9251.0,1790313551.5452,1790313562.4646,0.812,1335.0,22,-420
1275,1275.0,9118.905048264494,212.09,9251.0,1790313574.8046,1790313584.8016,0.838,1485.0,19,-420
1380,1380.0,9800.267181130412,220.97,9251.0,1790313597.0266,1790313606.3461,0.85,1515.0,19,-420
1485,1485.0,10116.582682519564,229.98,9251.0,1790313618.549,1790313627.5801,0.856,1530.0,18,-420
1590,1590.0,9803.235870665902,232.35,9251.0,1790313639.5488,1790313648.8847,0.869,1560.0,18,-420
1695,1695.0,9912.69013424486,252.16,9251.0,1790313661.1522,1790313670.3719,0.894,1605.0,18,-420
1800,1757.6,9883.215533897765,271.56,9251.0,1790313682.2857,1790313691.5469,0.931,1665.0,18,-420
1905,1766.5,9882.217162178458,270.14,9251.0,1790313703.8756,1790313713.1222,0.931,1665.0,19,-420
2010,1763.8,9885.606055603257,270.22,9251.0,1790313724.9831,1790313734.2167,0.925,1650.0,19,-420
2115,1760.3,9882.970241998933,268.05,9251.0,1790313746.0565,1790313755.2995,0.931,1665.0,19,-420
