"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","113.11","89.91","115.1","54.4","56","97.7","96.79","True","1790314419.1947","1790314439.4829","25.061","19.9212","20.2927","0.3715","2765048859260.7295","FLOP/s","True","37","46","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","120.07","81.99","123.89","57.7","58","99.7","100.61","True","1790314452.2363","1790314470.2845","22.841","17.8129","18.0498","0.2369","3092314893268.6523","FLOP/s","True","33","42","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","124.76","92.66","127.86","55.5","56","98.6","102.86","True","1790314483.1014","1790314499.4804","21.151","16.1343","16.3793","0.2449","3414017813077.175","FLOP/s","True","30","39","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","129.05","68.66","133.53","55.6","57","97.3","104.13","True","1790314512.2985","1790314527.2758","19.617","14.7447","14.9783","0.2337","3735784827843.0664","FLOP/s","True","27","36","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","143.51","115.48","148.16","59","60","97","115.51","True","1790314539.8944","1790314553.7161","18.447","13.5802","13.8278","0.2476","4056134326657.081","FLOP/s","True","25","34","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","149.08","59.82","156.04","57.4","58","99","120.87","True","1790314566.3664","1790314579.1293","17.385","12.5687","12.7623","0.1936","4382538060950.055","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","162.98","119.62","167.16","57","58","98.5","126.24","True","1790314591.8981","1790314603.8148","16.247","11.7043","11.9214","0.2171","4706218502683.196","FLOP/s","True","22","30","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","166.77","77.92","176.27","58","59","98.5","126.97","True","1790314616.1913","1790314627.4085","15.767","11.0135","11.2184","0.2049","5001422357178.611","FLOP/s","True","20","29","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","180.34","53.65","192.54","58.4","60","99.9","139.46","True","1790314639.966","1790314650.4494","14.682","10.3197","10.4799","0.1601","5337640721478.467","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","203.24","26.46","222.28","59.8","62","95.9","155.16","True","1790314662.6623","1790314672.5605","14.107","9.7581","9.8987","0.1405","5644816112171.006","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","256.12","84.77","274.67","63.7","66","98.3","192.25","True","1790314684.844","1790314694.2462","13.586","9.2598","9.4028","0.143","5948614115443.122","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"2010","1923.3","1905","1950","9251","9251","9251","False","-86.7","below","266.68","62.59","288.92","65.1","67","98.1","201.61","True","1790314706.4703","1790314715.8134","13.521","9.1912","9.3447","0.1535","5992999335029.943","FLOP/s","True","18","25","0x0000000000000404;0x0000000000000604;0x0000000000000004;0x0000000000000400"
"2115","1921.8","1905","1935","9251","9251","9251","False","-193.2","below","263.99","50.48","289.19","64.9","68","96.9","199.99","True","1790314728.0121","1790314737.3855","13.646","9.2039","9.3726","0.1686","5984718336619.284","FLOP/s","True","17","25","0x0000000000000404;0x0000000000000004;0x0000000000000400"
