"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","127.7","18.46","140.87","52.5","54","97","96.04","True","1790311689.4207","1790311698.7285","13.537","9.1403","9.3089","0.1686","538146016733.86053","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","133.49","54.11","142.02","54.9","56","99.5","100.67","True","1790311711.0922","1790311720.4064","13.537","9.1388","9.3174","0.1786","538231813295.0118","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","134.38","50.02","143.17","56.9","58","99.8","99.8","True","1790311732.626","1790311741.8968","13.032","9.135","9.2752","0.1402","538454039864.09174","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","130.8","20.73","144","54.8","56","97.7","99.17","True","1790311753.8824","1790311763.1893","13.553","9.1353","9.306","0.1708","538440265050.8924","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","135.36","30.69","147.44","55.4","57","99.8","101.7","True","1790311775.3254","1790311784.6107","13.019","9.1171","9.2891","0.172","539515821075.18854","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","137.48","20.34","153.48","57.4","59","94.2","105.1","True","1790311796.4817","1790311805.7618","13.561","9.1198","9.2811","0.1613","539354843972.7712","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","147.28","74.86","155.09","55.8","56","100","110.73","True","1790311818.0597","1790311827.3515","13.016","9.1141","9.2969","0.1828","539691099589.9105","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","148.96","73.65","156.92","54.3","55","100","112","True","1790311839.0692","1790311848.3278","12.975","9.1124","9.263","0.1506","539789343225.0356","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","152.86","72.45","161.45","55.3","57","100","114.84","True","1790311860.0935","1790311869.3448","12.963","9.1098","9.2551","0.1453","539947302118.2427","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","165.71","69.19","176.47","58.9","60","99.7","124.59","True","1790311881.1496","1790311890.4166","13","9.1063","9.2682","0.1619","540155869032.9159","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","184.8","72.58","199.59","58.8","60","98.4","139.59","True","1790311902.181","1790311911.4244","13.006","9.1019","9.2384","0.1365","540415137442.673","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"2010","1942.9","1935","1950","9251","9251","9251","False","-67.1","below","193.97","53.06","210.74","58.6","60","95.4","146.88","True","1790311923.33","1790311932.5803","13.006","9.0989","9.251","0.1521","540593086270.56854","byte/s","True","17","24","0x0000000000000600;0x0000000000000400"
"2115","1949.1","1935","1950","9251","9251","9251","False","-165.9","below","193.33","50.24","210.23","58.2","60","96.6","146.56","True","1790311944.3403","1790311953.5984","13.014","9.096","9.2543","0.1583","540765415252.48895","byte/s","True","17","24","0x0000000000000600"
