target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1380,1377.9,9388.404922611768,65.14,13801.0,1790092782.9984,1790092797.254,0.72,1297.0,28,-420
1410,1402.0,9596.533482274883,66.61,13801.0,1790092807.8121,1790092821.7927,0.72,1327.0,28,-420
1440,1432.0,9810.958009850312,67.96,13801.0,1790092832.7485,1790092846.4381,0.72,1350.0,27,-420
1470,1462.0,10012.169227661487,70.62,13801.0,1790092857.0038,1790092870.3907,0.72,1402.0,26,-420
1507,1500.0,10270.615345658185,71.48,13801.0,1790092880.7913,1790092893.8255,0.72,1425.0,26,-420
1537,1530.0,10474.952068163033,73.57,13801.0,1790092904.7172,1790092917.5666,0.72,1440.0,25,-420
1567,1560.0,9523.004802413056,72.68,13801.0,1790092928.0041,1790092942.0618,0.72,1485.0,28,-420
1597,1590.0,9712.038764972494,74.2,13801.0,1790092952.969,1790092966.7504,0.73,1500.0,28,-420
1627,1620.0,10110.582993553995,76.32,13801.0,1790092977.6724,1790092990.958,0.735,1530.0,26,-420
1665,1657.0,11317.12003056531,82.3,13801.0,1790093001.7889,1790093013.5971,0.745,1582.0,24,-420
1695,1687.0,11564.525265096543,85.83,13801.0,1790093024.043,1790093035.6134,0.755,1612.0,22,-420
1725,1717.0,11756.52025838173,87.52,13801.0,1790093046.28,1790093057.6524,0.76,1642.0,22,-420
1755,1747.0,10987.905464799338,87.93,13801.0,1790093068.5006,1790093080.6662,0.77,1687.0,24,-420
