target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1755,1747.0,11950.89378888353,90.46,13801.0,1790094335.7896,1790094346.9557,0.77,1687.0,22,-420
1725,1717.0,11746.78586116456,86.5,13801.0,1790094357.4472,1790094368.8224,0.76,1642.0,22,-420
1695,1687.0,11558.30074216866,86.95,13801.0,1790094379.5652,1790094391.1041,0.755,1620.0,23,-420
1665,1657.0,11302.750006332904,82.39,13801.0,1790094401.8222,1790094413.645,0.745,1560.0,23,-420
1627,1620.0,11047.978738494308,80.01,13801.0,1790094424.0518,1790094436.1412,0.7375,1530.0,24,-420
1597,1590.0,10869.70568965204,77.44,13801.0,1790094446.8693,1790094459.2113,0.73,1500.0,25,-420
1567,1560.0,10618.593175151504,76.84,13801.0,1790094469.7474,1790094482.3889,0.72,1477.0,25,-420
1537,1530.0,10438.574872625808,73.47,13801.0,1790094492.9827,1790094505.84,0.72,1455.0,25,-420
1507,1500.0,10257.09663497114,72.69,13801.0,1790094516.2302,1790094529.3335,0.72,1425.0,26,-420
1470,1462.0,9999.255810802564,69.58,13801.0,1790094540.1318,1790094553.5476,0.72,1402.0,26,-420
1440,1432.0,9802.264060804291,69.14,13801.0,1790094563.9098,1790094577.5946,0.72,1350.0,27,-420
1410,1402.0,9586.054950873036,68.61,13801.0,1790094588.2671,1790094602.2344,0.72,1327.0,28,-420
1380,1379.1,9377.803953142218,66.32,13801.0,1790094612.8247,1790094627.0785,0.72,1297.0,28,-420
