target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1755,1747.0,11951.176322725236,89.15,13801.0,1790094664.5874,1790094675.778,0.77,1687.0,22,-420
1725,1717.0,11741.22776162542,88.89,13801.0,1790094686.3025,1790094697.6786,0.76,1642.0,22,-420
1695,1687.0,11551.384155587073,83.66,13801.0,1790094708.5475,1790094720.1179,0.755,1612.0,23,-420
1665,1657.0,11305.58042339058,82.78,13801.0,1790094730.8031,1790094742.6258,0.745,1582.0,24,-420
1627,1620.0,11048.364329997261,79.94,13801.0,1790094752.9334,1790094765.0187,0.74,1530.0,24,-420
1597,1590.0,10866.070194277636,78.15,13801.0,1790094775.6941,1790094788.0678,0.73,1500.0,25,-420
1567,1560.0,10619.319447185288,75.49,13801.0,1790094798.5246,1790094811.1701,0.72,1477.0,25,-420
1537,1530.0,10436.184831018605,74.44,13801.0,1790094821.8241,1790094834.6825,0.72,1455.0,25,-420
1507,1500.0,10262.019816449496,70.88,13801.0,1790094845.0764,1790094858.1404,0.72,1425.0,26,-420
1470,1462.0,9998.208944695378,69.71,13801.0,1790094869.0143,1790094882.4219,0.72,1402.0,27,-420
1440,1432.0,9802.684489071373,69.04,13801.0,1790094892.9024,1790094906.5972,0.72,1350.0,27,-420
1410,1402.0,9585.213069325315,67.62,13801.0,1790094917.2549,1790094931.2321,0.72,1327.0,28,-420
1380,1377.8,9375.487259265969,66.1,13801.0,1790094941.6292,1790094955.9071,0.72,1305.0,28,-420
