target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1530,1522.0,10411.76602446897,72.84,13801.0,1790095475.4728,1790095488.3664,0.72,1440.0,26,-420
1537,1530.0,10446.358448021589,74.09,13801.0,1790095498.8549,1790095511.7024,0.72,1455.0,25,-420
1545,1537.0,10477.211890865832,74.16,13801.0,1790095522.0386,1790095534.8452,0.72,1455.0,25,-420
1552,1545.0,10563.994976985641,74.99,13801.0,1790095545.3869,1790095558.094,0.72,1477.0,25,-420
1560,1552.0,10597.167130498856,74.02,13801.0,1790095568.7058,1790095581.3558,0.72,1477.0,25,-420
1567,1560.0,10630.362753072644,75.91,13801.0,1790095591.9872,1790095604.5961,0.72,1477.0,25,-420
1575,1567.0,10663.435277448072,75.5,13801.0,1790095615.2684,1790095627.8489,0.72,1477.0,24,-420
1582,1575.0,10788.837657651025,76.25,13801.0,1790095638.5345,1790095650.9968,0.73,1500.0,24,-420
1590,1582.0,10833.692098752028,77.45,13801.0,1790095661.2969,1790095673.7001,0.73,1500.0,25,-420
1597,1590.0,10881.79023111959,77.42,13801.0,1790095683.9976,1790095696.3563,0.73,1500.0,25,-420
1605,1597.0,10942.571508385734,78.94,13801.0,1790095706.8285,1790095719.106,0.735,1530.0,24,-420
1612,1605.0,10981.34119185838,78.24,13801.0,1790095729.5876,1790095741.8006,0.74,1530.0,24,-420
1620,1612.0,11020.837995238453,80.16,13801.0,1790095752.3023,1790095764.4216,0.74,1530.0,24,-420
