"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1380","1377.3","1372","1380","13801","13801","13801","True","-2.7","none","64.55","21.6","68.05","43.8","45","99.4","57.56","True","1790093680.5278","1790093694.8146","16.888","14.0649","14.2862","0.2213","9380903552839.822","FLOP/s","True","27","31","0x0000000000000400"
"1410","1402","1402","1402","13801","13801","13801","True","-8","none","66.26","25.69","69.62","46.2","47","97.3","59","True","1790093705.4498","1790093719.4212","16.373","13.7628","13.972","0.2092","9586819729501.371","FLOP/s","True","26","30","0x0000000000000400"
"1440","1432","1432","1432","13801","13801","13801","True","-8","none","68.55","35.69","71.21","48.4","50","97.8","61.14","True","1790093729.7631","1790093743.4522","16.345","13.4587","13.6923","0.2336","9803404537126.312","FLOP/s","True","25","30","0x0000000000000400"
"1470","1462","1462","1462","13801","13801","13801","True","-8","none","70.39","38.51","72.98","50.2","51","100","62.38","True","1790093754.2586","1790093767.6687","15.81","13.1944","13.4116","0.2173","9999816234903.168","FLOP/s","True","25","29","0x0000000000000400"
"1507","1500","1500","1500","13801","13801","13801","True","-7","none","73.54","54.81","75.88","51.9","53","100","64.99","True","1790093778.0073","1790093791.0437","15.298","12.8529","13.0395","0.1866","10265493264348.46","FLOP/s","True","24","28","0x0000000000000004;0x0000000000000400"
"1537","1530","1530","1530","13801","13801","13801","True","-7","none","73.89","30.67","77.52","50.9","51","97.8","65.2","True","1790093801.3736","1790093814.2317","15.245","12.642","12.8595","0.2174","10436714893639.549","FLOP/s","True","24","28","0x0000000000000004;0x0000000000000400"
"1567","1560","1560","1560","13801","13801","13801","True","-7","none","76.55","45.36","79.38","50","50","99","67.82","True","1790093824.6243","1790093837.282","15.27","12.4263","12.6549","0.2286","10617901095652.271","FLOP/s","True","23","28","0x0000000000000004;0x0000000000000400"
"1597","1590","1590","1590","13801","13801","13801","True","-7","none","77.59","27.47","81.25","49.7","50","99.6","68.15","True","1790093847.9464","1790093860.3008","14.7","12.1351","12.3583","0.2231","10872670437823.527","FLOP/s","True","23","27","0x0000000000000004;0x0000000000000400"
"1627","1620","1620","1620","13801","13801","13801","True","-7","none","80.18","40.06","83.81","49.7","50","100","70.48","True","1790093870.7639","1790093882.8661","14.671","11.944","12.1041","0.1601","11046682190223.965","FLOP/s","True","22","27","0x0000000000000004;0x0000000000000400"
"1665","1657","1657","1657","13801","13801","13801","True","-8","none","81.63","29.68","86.29","50.1","51","100","71.27","True","1790093893.4021","1790093905.2226","14.173","11.6663","11.8206","0.1543","11309579416166.22","FLOP/s","True","22","26","0x0000000000000004;0x0000000000000400"
"1695","1687","1687","1687","13801","13801","13801","True","-8","none","85.76","43.48","89.81","50.4","51","98.4","74.95","True","1790093915.6844","1790093927.2445","14.082","11.417","11.5544","0.1375","11556588406552.078","FLOP/s","True","21","26","0x0000000000000400"
"1725","1717","1717","1717","13801","13801","13801","True","-8","none","88.61","38.54","93.26","50.7","52","99.5","77.41","True","1790093937.8031","1790093949.1868","14.162","11.2411","11.3836","0.1425","11737433640309.83","FLOP/s","True","21","26","0x0000000000000400"
"1755","1747","1747","1747","13801","13801","13801","True","-8","none","91.5","29.33","96.18","51.1","52","98","79.31","True","1790093959.921","1790093971.1204","13.577","11.0475","11.2022","0.1547","11943121555995.91","FLOP/s","True","21","25","0x0000000000000400"
