target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1402,1399.7,347.1657788268677,55.54,16310.5,1790105240.1509,1790105251.4555,0.72,1335.0,22,-420
1477,1470.0,366.26920664779936,58.44,15526.4,1790105261.7945,1790105272.5273,0.72,1402.0,21,-420
1560,1552.0,381.3399962733195,59.99,16301.0,1790105282.4247,1790105292.7491,0.72,1470.0,20,-420
1635,1627.0,397.5861350768308,62.96,16301.0,1790105302.8607,1790105312.7223,0.74,1552.0,19,-420
1710,1702.0,414.82464464129777,66.08,16301.0,1790105322.8413,1790105332.3048,0.76,1650.0,19,-420
1792,1785.0,427.1022095357684,67.48,16301.0,1790105342.4128,1790105351.6066,0.78,1725.0,18,-420
1867,1860.0,436.3209837056706,69.6,15389.8,1790105361.8684,1790105370.8624,0.795,1785.0,17,-420
1942,1935.0,445.71771457681814,70.01,15332.8,1790105380.7087,1790105389.5313,0.825,1875.0,18,-420
2025,2017.0,451.1782561029136,72.11,16301.0,1790105399.6053,1790105408.3232,0.845,1935.0,17,-420
2100,2082.5,451.0811321834386,71.71,16301.0,1790105418.609,1790105427.3379,0.8425,1942.0,18,-420
