"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1402","1400.3","1395","1402","16301","16301","16301","True","-1.7","none","55.98","12.09","60.15","42","42","98.3","50.37","True","1790104792.9808","1790104804.1525","13.092","11.0032","11.1704","0.1672","351303824829.4645","byte/s","True","21","24","0x0000000000000001;0x0000000000000000"
"1477","1470","1470","1470","15526.4","810","16301","True","-7","none","56.07","11.14","61.64","41.3","42","95","50.22","True","1790104814.1429","1790104824.7458","12.53","10.4401","10.5974","0.1573","370253152154.2356","byte/s","True","20","23","0x0000000000000001;0x0000000000000000"
"1560","1552","1552","1552","15485.7","810","16301","True","-8","none","57.71","12.01","63.82","40.9","41","90.8","51.48","True","1790104834.633","1790104844.7889","11.952","9.9995","10.1531","0.1536","386566021569.1382","byte/s","True","19","22","0x0000000000000001;0x0000000000000000"
"1635","1627","1627","1627","15440.4","810","16301","True","-8","none","59.11","12.09","65.59","40.7","41","94.4","53.23","True","1790104854.6267","1790104864.4988","11.952","9.7514","9.8755","0.124","396400860584.58496","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"1710","1702","1702","1702","15440.4","810","16301","True","-8","none","61.18","12.18","68.53","40.6","41","91.5","54.43","True","1790104874.7185","1790104884.2319","11.405","9.3608","9.5084","0.1476","412943750874.92175","byte/s","True","18","21","0x0000000000000001;0x0000000000000000"
"1792","1785","1785","1785","16301","16301","16301","True","-7","none","64.74","13.1","71.53","40.8","41","94.2","56.98","True","1790104894.0592","1790104903.2149","10.875","9.0206","9.155","0.1344","428515068236.6056","byte/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1867","1860","1860","1860","16301","16301","16301","True","-7","none","66.77","13.13","73.35","40.9","42","96.8","58.6","True","1790104912.9698","1790104921.9364","10.859","8.8322","8.9665","0.1343","437656772034.7034","byte/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1942","1935","1935","1935","16301","16301","16301","True","-7","none","69.11","17.6","75.47","41.3","42","99.8","60.87","True","1790104931.8867","1790104940.71","10.844","8.6787","8.8251","0.1464","445398823594.42883","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2025","2017","2017","2017","16301","16301","16301","True","-8","none","72.42","26.38","77.93","41.6","42","96.2","64.19","True","1790104950.7799","1790104959.485","10.907","8.571","8.7051","0.134","450991911076.72833","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2100","2077.5","2077","2085","15332.8","810","16301","True","-22.5","none","72.03","13.94","78.17","41.4","42","89","63.57","True","1790104969.7258","1790104978.4342","10.859","8.5705","8.7082","0.1377","451018837364.40955","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
