target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1402,1400.3,351.3038248294645,55.98,16301.0,1790104792.9808,1790104804.1525,0.72,1342.0,23,-420
1477,1470.0,370.2531521542356,56.07,15526.4,1790104814.1429,1790104824.7458,0.72,1417.0,22,-420
1560,1552.0,386.5660215691382,57.71,15485.7,1790104834.633,1790104844.7889,0.73,1492.0,20,-420
1635,1627.0,396.40086058458496,59.11,15440.4,1790104854.6267,1790104864.4988,0.74,1545.0,19,-420
1710,1702.0,412.94375087492176,61.18,15440.4,1790104874.7185,1790104884.2319,0.76,1635.0,19,-420
1792,1785.0,428.5150682366056,64.74,16301.0,1790104894.0592,1790104903.2149,0.785,1732.0,18,-420
1867,1860.0,437.6567720347034,66.77,16301.0,1790104912.9698,1790104921.9364,0.805,1800.0,17,-420
1942,1935.0,445.39882359442885,69.11,16301.0,1790104931.8867,1790104940.71,0.82,1867.0,18,-420
2025,2017.0,450.99191107672834,72.42,16301.0,1790104950.7799,1790104959.485,0.84,1935.0,17,-420
2100,2077.5,451.01883736440953,72.03,15332.8,1790104969.7258,1790104978.4342,0.845,1935.0,18,-420
