target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1402,1401.0,339.286687505637,54.66,13801.0,1790104162.5913,1790104174.1662,0.72,1335.0,23,-420
1477,1470.0,352.51621307865713,55.17,13801.0,1790104184.2627,1790104195.3982,0.72,1402.0,22,-420
1560,1552.0,362.2499185670687,54.89,13151.4,1790104205.5064,1790104216.3552,0.72,1470.0,21,-420
1635,1627.0,371.9445078239153,57.06,13151.4,1790104226.6228,1790104237.2166,0.74,1545.0,21,-420
1710,1702.0,380.8009718001127,60.75,13117.3,1790104247.069,1790104257.4043,0.76,1642.0,21,-420
1792,1785.0,385.5866605212318,63.0,13801.0,1790104267.7492,1790104277.947,0.78,1725.0,21,-420
1867,1860.0,387.35949670130947,64.35,13801.0,1790104287.7299,1790104297.8554,0.795,1785.0,20,-420
1942,1935.0,388.2782183732619,66.57,13801.0,1790104307.8717,1790104317.9495,0.82,1875.0,20,-420
2025,2017.0,388.8133954883276,67.91,13801.0,1790104327.8235,1790104337.8992,0.84,1935.0,20,-420
2100,2083.7,388.8712037196589,67.92,13801.0,1790104347.8935,1790104357.9775,0.84,1935.0,20,-420
