target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1402,1400.4,339.46936975859614,51.72,13210.5,1790103930.4268,1790103941.9829,0.725,1335.0,22,-420
1477,1470.0,354.484913578574,52.71,13182.4,1790103952.0844,1790103963.16,0.72,1417.0,21,-420
1560,1552.0,365.24867930491126,55.69,13801.0,1790103973.1684,1790103983.9241,0.73,1492.0,22,-420
1635,1627.0,371.1467312865912,56.02,13801.0,1790103994.261,1790104004.8736,0.74,1545.0,21,-420
1710,1702.0,380.2614826339704,58.26,13801.0,1790104014.7936,1790104025.1382,0.76,1635.0,20,-420
1792,1785.0,385.13979050808103,60.5,13801.0,1790104035.3552,1790104045.5781,0.78,1717.0,20,-420
1867,1860.0,387.6194018390197,62.53,13811.5,1790104055.379,1790104065.5115,0.805,1807.0,21,-420
1942,1935.0,388.2623999227477,63.37,13117.3,1790104075.5125,1790104085.5906,0.82,1867.0,20,-420
2025,2017.0,388.76602034190444,66.23,13117.3,1790104095.4168,1790104105.4958,0.84,1935.0,20,-420
2100,2083.7,388.7703995657792,66.22,13117.3,1790104115.5371,1790104125.6129,0.84,1935.0,20,-420
