"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.4","1230","1237","13801","13801","13801","True","-0.6","none","53.14","13.44","58.57","43.9","45","93.5","47.25","True","14.585","11.5978","11.7591","0.1613","165233023331.9559","FLOP/s","True","22","27","0x0000000000000400"
"1395","1393","1387","1395","13801","13801","13801","True","-2","none","56.62","18.83","63.68","43.7","44","96.1","51.25","True","12.92","10.7444","10.9208","0.1764","178357725037.89996","FLOP/s","True","20","24","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","57.92","18.89","64.68","43","44","97","52.11","True","12.433","10.2686","10.4452","0.1766","186621614196.0478","FLOP/s","True","20","23","0x0000000000000400"
"1702","1695","1695","1695","13036.8","810","13801","True","-7","none","65.64","13.28","71.09","43.5","44","92.6","57.94","True","10.898","8.8517","8.9958","0.1441","216494208942.4841","FLOP/s","True","17","20","0x0000000000000400"
"1852","1845","1845","1845","12989.1","810","13801","True","-7","none","68.03","12.58","75.47","43.9","45","93.8","60.38","True","10.92","8.6696","8.8098","0.1402","221042275623.20673","FLOP/s","True","16","20","0x0000000000000400"
"2010","2002","2002","2002","12989.1","810","13801","True","-8","none","73.75","13.08","82.76","44.5","45","93.8","64.2","True","10.348","8.5413","8.668","0.1267","224363144623.2465","FLOP/s","True","16","19","0x0000000000000400"
"2167","2152.5","2152","2160","13801","13801","13801","True","-14.5","none","76.7","16.11","84.32","44.9","46","93.9","66.73","True","10.406","8.4709","8.6004","0.1295","226226049061.98608","FLOP/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","82.37","21.9","89.93","45.5","46","95.1","71.62","True","10.318","8.392","8.5529","0.1609","228353356835.61066","FLOP/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","89.51","33.92","96.46","46.6","48","95.6","78.27","True","10.28","8.3287","8.4817","0.153","230088862233.01685","FLOP/s","True","16","19","0x0000000000000400"
"2625","2617","2617","2617","12934.9","810","13801","True","-8","none","94.83","17.31","106.65","47.8","49","93.3","83.11","True","10.326","8.2822","8.4251","0.143","231382032952.78445","FLOP/s","True","15","19","0x0000000000000400"
"2782","2753.5","2752","2775","13801","13801","13801","True","-28.5","none","104.15","26.39","114.93","49.5","51","97.3","91.63","True","10.288","8.2473","8.3834","0.1361","232359878379.15204","FLOP/s","True","15","19","0x0000000000000400"
"2932","2751.1","2745","2752","13801","13801","13801","False","-180.9","below","106.37","39.39","115.38","50.1","51","97.3","93.22","True","10.328","8.2481","8.3895","0.1414","232337859638.11765","FLOP/s","True","15","19","0x0000000000000400"
"3090","2752.6","2745","2760","12934.9","810","13801","False","-337.4","below","103.24","19.1","115.71","50.3","52","93.3","90.88","True","10.321","8.2463","8.3926","0.1463","232388326370.0266","FLOP/s","True","15","19","0x0000000000000400"
