"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.5","1230","1237","13801","13801","13801","True","-0.5","none","61.41","29.22","63.82","47.9","48","98.7","55.54","True","18.506","15.6681","15.9019","0.2338","8420999635427.093","FLOP/s","True","29","34","0x0000000000000400"
"1395","1387","1387","1387","13801","13801","13801","True","-8","none","67.68","25.68","70.34","47.9","48","100","60.34","True","16.886","13.8502","14.0596","0.2094","9526307687107.48","FLOP/s","True","26","31","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","73.66","33.94","77.08","48.2","49","99.1","64.98","True","15.231","12.5191","12.7139","0.1948","10539204770781.145","FLOP/s","True","23","28","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","86.88","51.11","90.2","49.7","51","98.6","75.5","True","14.156","11.3287","11.4515","0.1227","11646598769947.893","FLOP/s","True","21","26","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","100.8","45.69","106.53","51.9","53","97.5","86.58","True","13.057","10.4042","10.548","0.1438","12681555864271.533","FLOP/s","True","19","24","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","119.6","38.66","126.5","54.8","56","98.4","100.85","True","11.947","9.5765","9.7309","0.1544","13777632175854.797","FLOP/s","True","18","22","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","125.55","43.56","134.57","56.4","58","97.4","105.02","True","11.392","8.9655","9.1082","0.1427","14716573802480.213","FLOP/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","144.35","56.25","156.46","59.5","61","100","119.48","True","10.904","8.2821","8.4203","0.1382","15930867014700.002","FLOP/s","True","15","20","0x0000000000000400"
"2475","2441","2430","2467","13801","13801","13801","False","-34","below","170.75","72.43","182.79","62.9","65","98.1","138.54","True","10.328","7.8446","7.9518","0.1072","16819372649532.738","FLOP/s","True","14","19","0x0000000000000004;0x0000000000000400"
"2625","2440.6","2422","2520","13801","13801","13801","False","-184.4","below","175.14","118.94","181.95","64.1","67","97.7","143.62","True","10.266","7.8618","7.9648","0.1031","16782680819470.33","FLOP/s","True","14","19","0x0000000000000004;0x0000000000000400"
"2782","2441.1","2422","2535","13801","13801","13801","False","-340.9","below","177.27","149.22","180.64","64.4","66","99.4","144.83","True","10.311","7.8628","7.9657","0.1029","16780532922305.723","FLOP/s","True","14","19","0x0000000000000400"
"2932","2437.3","2422","2482","13801","13801","13801","False","-494.7","below","171.67","93.53","180.26","64.6","68","100","140.15","True","10.326","7.8687","7.9912","0.1225","16767830746427.91","FLOP/s","True","14","19","0x0000000000000004;0x0000000000000400"
"3090","2438.9","2422","2512","13801","13801","13801","False","-651.1","below","174.19","114.86","180.07","64.6","66","97.9","142.96","True","10.348","7.8716","7.9852","0.1137","16761746330525.346","FLOP/s","True","14","19","0x0000000000000004;0x0000000000000400"
